id,po_id,product_id,quantity,unit_cost
4122,641,275,300,2680.23
4123,641,473,273,3734.67
4124,641,478,154,4644.44
4125,642,417,281,3733.32
4126,642,224,219,4804.44
4127,642,199,65,4353.94
4128,642,80,299,4393.8
4129,642,342,21,4054.96
4130,642,290,292,2427.39
4131,643,389,47,2832.49
4132,643,60,291,396.52
4133,643,306,50,4558.53
4134,643,455,80,2575.68
4135,643,72,151,1662.77
4136,643,92,102,3445.81
4137,644,82,63,4629.63
4138,644,494,129,2008.73
4139,644,95,155,337.48
4140,644,455,164,397.35
4141,644,40,24,1040.98
4142,644,141,242,2983.87
4143,644,282,278,1381.51
4144,644,119,184,4094.89
4145,644,242,261,1343.13
4146,645,414,269,2905.57
4147,645,473,205,2234.25
4148,645,275,299,1543.0
4149,645,8,78,1585.06
4150,645,360,267,3965.2
4151,645,49,59,479.48
4152,645,424,140,3848.87
4153,646,480,117,2037.35
4154,646,303,227,2863.61
4155,646,193,15,3401.0
4156,646,416,88,3279.11
4157,646,96,109,198.41
4158,647,311,185,3152.1
4159,647,377,282,3215.3
4160,647,174,282,4887.4
4161,647,371,256,2795.9
4162,647,407,172,2885.85
4163,647,231,58,346.25
4164,647,420,38,3815.1
4165,647,19,263,1034.59
4166,647,281,78,2249.56
4167,647,168,254,700.62
4168,648,297,157,2037.57
4169,648,383,271,1975.12
4170,648,388,12,3110.03
4171,648,147,112,1386.96
4172,648,168,288,1622.18
4173,648,465,139,3740.87
4174,648,496,263,50.78
4175,648,447,147,4909.11
4176,648,152,242,347.41
4177,648,444,152,714.26
4178,649,454,285,605.77
4179,649,251,262,385.87
4180,649,7,96,4997.4
4181,649,90,79,2935.03
4182,649,29,269,1804.51
4183,649,201,141,1282.19
4184,649,212,79,1755.84
4185,649,401,22,993.48
4186,649,182,115,2396.3
4187,649,452,104,1704.65
4188,650,482,110,1743.26
4189,650,326,35,3729.92
4190,650,488,98,382.24
4191,650,309,37,4251.91
4192,650,401,24,2541.44
4193,650,269,176,4409.52
4194,650,440,152,4420.18
4195,650,92,207,534.54
4196,650,68,174,2429.33
4197,651,63,57,880.01
4198,651,257,68,3269.28
4199,651,420,296,3627.54
4200,651,58,235,4038.41
4201,652,412,176,1997.99
4202,652,138,63,3076.22
4203,652,52,217,1515.9
4204,652,277,142,1691.39
4205,652,467,267,820.55
4206,652,76,280,1578.8
4207,652,291,42,4141.26
4208,652,340,295,2721.89
4209,652,104,13,2402.48
4210,653,268,288,4377.51
4211,653,134,79,4640.76
4212,653,253,181,3857.11
4213,653,71,53,1836.47
4214,654,174,54,2228.53
4215,654,201,202,4440.51
4216,654,299,289,3183.17
4217,654,477,26,1139.1
4218,654,254,19,2039.64
4219,654,60,110,1078.96
4220,654,479,149,4048.42
4221,654,439,266,3801.09
4222,655,229,217,402.57
4223,655,368,273,4036.52
4224,655,169,206,3715.63
4225,655,124,132,2593.53
4226,655,83,32,3624.4
4227,655,70,12,98.26
4228,655,129,145,4235.09
4229,655,368,144,2563.38
4230,655,225,268,1282.14
4231,656,31,61,4422.02
4232,656,493,291,685.36
4233,656,239,282,1115.75
4234,657,188,291,4651.06
4235,657,450,107,1366.14
4236,657,387,183,2915.48
4237,657,111,229,1448.83
4238,657,387,203,3568.3
4239,657,285,85,350.26
4240,657,419,105,4742.54
4241,657,191,45,3911.56
4242,657,27,199,4007.25
4243,658,266,86,4237.79
4244,658,248,73,1111.82
4245,658,448,195,1725.9
4246,659,470,249,4294.27
4247,659,276,11,4649.13
4248,659,363,296,3049.81
4249,659,436,151,3216.69
4250,659,40,59,3421.22
4251,659,47,61,2465.75
4252,659,196,207,3528.44
4253,659,90,86,2986.76
4254,659,19,280,3642.05
4255,659,301,123,3231.4
4256,660,334,161,2708.77
4257,660,117,294,2932.38
4258,660,390,288,2406.03
4259,660,196,107,2782.6
4260,660,87,206,3864.35
4261,661,222,24,1249.57
4262,661,14,181,1987.35
4263,661,381,131,1202.24
4264,661,112,268,4326.12
4265,661,453,210,3090.92
4266,661,12,246,3546.93
4267,661,351,251,4705.38
4268,661,479,44,3261.14
4269,661,492,18,3982.47
4270,661,266,197,2418.32
4271,662,64,72,565.18
4272,662,159,73,1216.56
4273,662,391,108,2104.26
4274,662,125,294,2489.77
4275,662,4,159,3008.42
4276,662,229,165,959.64
4277,662,499,42,1327.45
4278,662,45,263,2133.85
4279,662,128,170,2223.62
4280,663,339,299,4185.57
4281,663,3,146,2809.91
4282,663,115,43,2098.81
4283,663,358,282,4035.46
4284,663,38,270,3184.71
4285,663,137,192,1979.63
4286,663,433,272,430.42
4287,663,36,241,167.58
4288,664,438,268,1422.45
4289,664,140,149,1900.26
4290,664,367,199,310.07
4291,665,468,149,1517.39
4292,665,201,284,2095.71
4293,665,5,217,2477.16
4294,665,285,297,94.44
4295,665,315,245,1968.31
4296,665,335,249,3076.18
4297,666,500,20,1784.52
4298,666,109,290,1234.71
4299,666,156,51,1703.1
4300,666,317,84,4159.18
4301,666,320,286,3597.41
4302,667,342,88,1302.32
4303,667,121,30,154.25
4304,667,133,214,3601.7
4305,667,401,167,2920.65
4306,667,23,294,3190.37
4307,667,127,119,3351.1
4308,667,55,227,4567.74
4309,667,479,175,4108.02
4310,667,420,272,2963.03
4311,668,343,121,2784.48
4312,668,78,230,2966.45
4313,668,441,212,2474.64
4314,668,66,272,3282.52
4315,668,249,191,886.09
4316,668,223,91,2749.59
4317,668,163,15,4676.41
4318,669,416,204,866.89
4319,669,191,192,2854.51
4320,669,414,21,4870.14
4321,669,101,159,218.97
4322,669,42,284,4393.83
4323,670,97,77,3855.77
4324,670,443,176,4484.5
4325,670,377,54,81.05
4326,670,436,114,1250.32
4327,671,20,158,226.89
4328,671,55,100,3492.95
4329,671,44,132,3684.27
4330,671,474,43,1647.59
4331,671,357,130,2209.8
4332,671,44,220,3016.25
4333,671,350,244,3203.82
4334,671,273,70,2059.07
4335,671,475,78,1528.79
4336,672,363,277,603.94
4337,672,353,260,1957.42
4338,672,408,188,2255.14
4339,672,182,235,4381.65
4340,672,202,212,2563.81
4341,672,230,210,2676.3
4342,672,435,262,1073.82
4343,672,206,174,1569.99
4344,673,51,109,2847.59
4345,673,203,188,2004.71
4346,673,480,171,1953.83
4347,673,99,197,1531.87
4348,673,187,300,1626.68
4349,673,316,45,2197.01
4350,673,455,108,4510.96
4351,673,417,276,4181.74
4352,673,316,271,2878.09
4353,673,219,106,3415.69
4354,674,318,107,3347.09
4355,674,173,32,1303.24
4356,674,405,243,2321.31
4357,674,194,128,4740.37
4358,674,125,213,341.46
4359,674,157,10,494.3
4360,674,396,201,3906.75
4361,675,214,240,776.69
4362,675,350,150,2830.18
4363,675,110,128,866.95
4364,675,492,182,2093.26
4365,675,103,130,172.84
4366,675,36,164,887.88
4367,675,241,124,1425.21
4368,675,33,127,4991.55
4369,675,95,270,4938.83
4370,676,403,142,515.92
4371,676,53,151,3328.86
4372,676,205,205,4321.85
4373,676,122,183,1181.66
4374,676,25,47,4289.22
4375,676,323,191,4081.08
4376,677,473,137,1725.08
4377,677,24,51,2061.18
4378,677,476,200,2195.51
4379,677,246,286,3756.49
4380,678,296,105,1030.81
4381,678,307,99,3447.49
4382,678,266,186,3028.22
4383,679,361,108,4462.98
4384,679,496,276,908.04
4385,679,433,25,1430.2
4386,679,493,221,2887.16
4387,679,455,270,2037.63
4388,679,270,11,752.97
4389,679,120,219,4537.78
4390,679,39,43,996.83
4391,679,442,118,2007.04
4392,680,96,218,4469.24
4393,680,29,16,3058.11
4394,680,142,40,344.5
4395,680,469,90,4083.66
4396,680,175,299,1355.51
4397,680,321,201,3442.97
4398,680,408,287,439.74
4399,681,498,80,3737.29
4400,681,406,119,3585.98
4401,681,281,62,2020.85
4402,681,45,70,3032.83
4403,681,249,170,2873.14
4404,681,489,284,3343.68
4405,682,348,240,2652.27
4406,682,271,112,538.31
4407,682,192,156,3667.77
4408,683,330,149,1028.72
4409,683,46,278,2446.31
4410,683,342,92,2104.94
4411,683,72,77,3456.25
4412,683,235,217,2443.87
4413,684,67,39,4536.42
4414,684,98,71,3647.8
4415,684,92,264,4396.75
4416,684,183,189,1388.65
4417,684,45,202,1196.15
4418,684,288,207,3802.78
4419,685,445,215,714.23
4420,685,225,183,1866.26
4421,685,241,144,3363.19
4422,685,136,151,2063.06
4423,686,136,131,719.82
4424,686,127,259,144.8
4425,686,428,241,1592.15
4426,686,114,264,3348.05
4427,686,330,201,2231.66
4428,686,263,143,3825.03
4429,686,227,119,4375.26
4430,687,293,151,1862.21
4431,687,216,69,1833.86
4432,687,104,63,1476.13
4433,687,226,58,3936.5
4434,687,100,262,1241.42
4435,687,27,33,3395.83
4436,687,48,284,3846.35
4437,688,466,140,2070.84
4438,688,25,262,542.62
4439,688,68,12,4052.98
4440,688,148,188,3169.44
4441,688,50,104,3027.3
4442,688,30,252,2533.65
4443,689,339,52,1443.49
4444,689,276,265,1905.43
4445,689,399,55,1056.77
4446,689,96,136,4541.03
4447,689,138,15,303.41
4448,689,294,251,2340.02
4449,689,456,116,1563.88
4450,689,171,265,2197.08
4451,690,403,138,4457.87
4452,690,116,240,3318.45
4453,690,406,83,1059.5
4454,690,364,258,4329.76
4455,690,389,27,771.13
4456,690,217,141,1102.12
4457,690,465,89,1686.01
4458,690,193,44,3873.0
4459,691,51,153,2874.65
4460,691,188,286,2068.88
4461,691,354,54,1884.38
4462,691,296,39,4526.56
4463,691,317,256,4241.43
4464,691,440,168,1993.2
4465,691,401,26,1789.74
4466,691,256,199,4327.43
4467,691,386,210,1081.95
4468,692,183,131,2932.67
4469,692,72,232,1836.58
4470,692,262,241,1109.61
4471,692,488,149,2061.06
4472,692,112,121,980.22
4473,692,348,102,53.92
4474,692,399,79,4583.13
4475,692,233,159,2379.24
4476,692,235,74,3553.35
4477,693,256,154,1642.2
4478,693,171,54,1185.14
4479,693,337,30,3652.95
4480,693,33,252,4040.07
4481,694,274,257,2527.52
4482,694,171,56,4130.34
4483,694,500,93,1383.7
4484,694,298,261,3753.08
4485,694,289,264,1194.01
4486,694,183,261,3652.37
4487,694,225,200,2126.09
4488,694,49,211,335.24
4489,694,259,35,239.39
4490,694,29,176,2768.47
4491,695,97,71,3744.9
4492,695,113,61,4036.47
4493,695,315,136,4172.45
4494,695,5,198,3427.06
4495,695,329,145,1403.61
4496,696,24,156,2046.33
4497,696,395,125,1522.77
4498,696,303,66,1820.45
4499,696,179,145,2008.62
4500,696,494,165,4899.15
4501,696,365,81,1691.44
4502,696,327,75,1953.95
4503,696,1,230,3912.47
4504,697,121,37,536.18
4505,697,420,81,2927.07
4506,697,336,194,3353.9
4507,697,438,64,1505.21
4508,697,37,224,4270.01
4509,697,448,107,4874.11
4510,697,49,249,3938.11
4511,697,414,133,3825.82
4512,697,228,166,2901.18
4513,697,315,250,2632.39
4514,698,8,39,4691.44
4515,698,87,24,2733.33
4516,698,500,193,4361.52
4517,698,172,31,4552.01
4518,698,398,186,4259.4
4519,698,322,87,2220.21
4520,698,211,202,433.71
4521,699,476,193,3784.27
4522,699,137,151,4611.13
4523,699,232,27,68.31
4524,699,359,13,3375.43
4525,699,311,195,636.18
4526,699,242,260,2356.87
4527,699,216,143,1241.76
4528,699,101,232,2975.81
4529,700,81,299,1677.32
4530,700,445,246,149.92
4531,700,452,149,2827.14
4532,700,26,56,2058.11
4533,700,312,216,3123.5
4534,700,260,62,1980.24
4535,700,50,130,1100.28
4536,700,407,39,3909.56
4537,700,239,15,719.27
4538,700,479,29,2764.44
4539,701,243,97,2427.38
4540,701,138,36,3332.9
4541,701,402,48,4873.24
4542,702,132,192,2453.71
4543,702,499,297,172.53
4544,702,11,212,1595.31
4545,702,404,258,267.53
4546,702,4,38,3594.46
4547,702,74,148,4600.02
4548,702,411,211,4119.5
4549,702,378,240,4125.91
4550,702,444,296,2927.78
4551,703,121,172,1698.58
4552,703,153,105,4167.78
4553,703,204,124,3012.45
4554,703,276,126,2868.55
4555,704,401,119,2280.65
4556,704,405,286,1845.77
4557,704,309,153,2561.15
4558,704,443,205,4910.45
4559,704,167,287,72.87
4560,705,234,45,2847.98
4561,705,301,151,2793.4
4562,705,421,220,3370.96
4563,705,358,60,1714.86
4564,705,104,153,4688.39
4565,705,32,69,765.0
4566,705,345,265,2309.12
4567,705,470,273,3096.3
4568,705,19,67,2273.79
4569,706,455,23,4240.35
4570,706,40,30,1352.06
4571,706,240,141,4526.01
4572,706,266,270,405.55
4573,706,297,232,2001.57
4574,707,357,270,3647.48
4575,707,230,145,2538.96
4576,707,201,35,1267.2
4577,707,425,181,356.77
4578,707,252,72,3500.63
4579,708,119,241,4260.56
4580,708,355,38,2994.92
4581,708,116,82,2653.84
4582,708,473,269,2237.22
4583,709,310,135,1369.57
4584,709,461,107,2359.41
4585,709,143,255,3581.23
4586,709,270,73,2188.36
4587,709,277,126,3251.11
4588,709,87,222,3407.64
4589,709,178,165,194.83
4590,709,168,84,2497.54
4591,710,329,209,1946.22
4592,710,213,293,3760.27
4593,710,299,252,2827.27
4594,710,456,222,633.67
4595,710,189,227,1135.19
4596,710,479,176,3736.34
4597,710,287,285,1295.9
4598,710,353,19,2766.62
4599,710,90,183,1435.71
4600,710,16,168,4937.83
4601,711,132,220,2085.38
4602,711,144,247,2024.37
4603,711,290,41,3123.8
4604,711,493,201,2524.58
4605,711,93,271,2363.55
4606,711,316,26,4786.78
4607,711,321,82,4132.29
4608,711,239,217,2022.17
4609,711,332,21,4445.51
4610,711,336,13,4148.34
4611,712,333,249,2393.72
4612,712,362,55,4501.72
4613,712,92,133,3147.54
4614,712,291,101,4637.38
4615,712,129,231,2654.48
4616,713,107,126,2986.58
4617,713,407,92,311.06
4618,713,474,290,503.92
4619,713,172,281,1770.05
4620,713,465,242,171.39
4621,713,401,53,3486.8
4622,713,136,208,2221.8
4623,713,59,255,4356.66
4624,713,498,290,3403.43
4625,714,484,61,1396.7
4626,714,19,59,2075.53
4627,714,484,41,4726.58
4628,714,175,19,3982.19
4629,714,450,185,4755.83
4630,714,370,202,1940.77
4631,714,272,219,2813.03
4632,714,7,57,4825.83
4633,715,341,178,2671.69
4634,715,14,205,3893.04
4635,715,464,55,2838.0
4636,715,453,54,1605.97
4637,715,204,55,321.94
4638,715,307,180,3228.65
4639,715,428,219,3500.24
4640,716,490,289,2363.1
4641,716,233,181,3270.63
4642,716,238,269,94.66
4643,716,374,94,1098.7
4644,716,475,172,4108.04
4645,716,22,282,3891.12
4646,716,455,62,4518.19
4647,716,10,155,337.33
4648,716,171,252,1253.6
4649,716,317,204,2171.08
4650,717,140,69,4951.52
4651,717,265,160,964.13
4652,717,41,82,1480.5
4653,717,255,172,3895.68
4654,717,264,70,732.55
4655,717,361,53,1714.1
4656,717,161,256,2488.62
4657,717,67,230,137.54
4658,717,341,214,3789.35
4659,717,48,124,1959.52
4660,718,22,268,4152.42
4661,718,336,170,3145.37
4662,718,191,173,3310.0
4663,718,258,260,3010.43
4664,719,124,120,1447.02
4665,719,467,270,2416.84
4666,719,390,107,450.75
4667,719,170,110,2717.21
4668,719,249,209,1213.96
4669,719,463,16,4471.45
4670,719,353,118,3072.42
4671,719,177,282,1712.44
4672,719,141,59,192.01
4673,719,153,279,244.75
4674,720,160,167,855.28
4675,720,12,259,330.52
4676,720,385,234,4627.32
4677,720,187,110,3121.58
4678,720,13,229,4955.32
4679,720,408,224,162.88
4680,720,84,265,1444.76
4681,720,285,159,4670.24
4682,721,109,143,1021.69
4683,721,387,125,4628.16
4684,721,135,228,470.21
4685,721,4,61,1649.53
4686,721,85,112,2324.44
4687,721,385,192,2901.34
4688,721,226,265,3570.0
4689,721,198,33,3665.96
4690,721,96,296,2422.22
4691,722,292,76,2328.45
4692,722,65,233,3759.84
4693,722,334,196,295.38
4694,723,481,109,1150.54
4695,723,170,133,2055.3
4696,723,102,51,4131.48
4697,723,276,248,3592.78
4698,723,259,173,2170.54
4699,724,250,164,2703.89
4700,724,86,132,893.61
4701,724,280,106,4708.22
4702,724,36,120,2399.27
4703,724,291,102,4416.26
4704,724,304,101,392.13
4705,724,67,88,1270.45
4706,725,188,274,131.02
4707,725,33,153,4424.59
4708,725,321,285,1798.51
4709,725,86,232,1144.13
4710,725,118,142,293.91
4711,725,474,215,2355.6
4712,725,475,101,2694.25
4713,726,399,18,1683.45
4714,726,353,104,2270.8
4715,726,265,246,973.84
4716,726,1,270,2824.28
4717,726,296,226,4022.1
4718,726,397,267,2635.61
4719,726,485,192,4064.88
4720,726,269,156,2198.46
4721,726,270,181,3344.36
4722,727,192,213,3196.17
4723,727,499,258,2723.96
4724,727,322,171,823.7
4725,727,455,167,1749.16
4726,727,93,57,4723.46
4727,727,433,271,1872.65
4728,727,383,58,1605.73
4729,727,76,251,4966.81
4730,727,356,229,2282.3
4731,728,384,191,2807.2
4732,728,372,203,2735.31
4733,728,53,267,2121.01
4734,728,47,263,2167.58
4735,728,225,246,4788.07
4736,728,149,240,1267.19
4737,728,322,188,2223.69
4738,728,291,38,876.81
4739,728,283,203,1363.19
4740,729,446,11,2949.0
4741,729,312,251,1087.05
4742,729,270,55,1508.09
4743,729,400,70,2304.14
4744,729,256,112,1109.53
4745,729,442,85,1244.86
4746,730,303,147,3890.6
4747,730,457,195,4486.38
4748,730,312,13,4670.37
4749,731,292,207,1294.01
4750,731,32,152,1678.18
4751,731,432,234,2074.27
4752,731,25,140,3384.8
4753,731,132,181,1638.16
4754,731,305,196,2832.38
4755,731,289,21,3817.84
4756,731,400,72,1324.74
4757,731,191,67,3946.36
4758,732,488,80,428.39
4759,732,360,139,4067.97
4760,732,393,31,4164.27
4761,732,106,289,542.75
4762,732,200,73,670.08
4763,733,154,12,4123.83
4764,733,363,32,2215.62
4765,733,171,34,1419.1
4766,733,124,245,3460.57
4767,734,269,208,1979.03
4768,734,406,131,2417.09
4769,734,148,264,1273.44
4770,734,180,44,474.08
4771,734,70,131,4770.45
4772,734,125,95,2815.05
4773,735,317,81,3487.7
4774,735,422,119,4289.8
4775,735,385,38,2820.65
4776,735,19,217,2794.27
4777,736,167,294,2788.11
4778,736,270,107,947.19
4779,736,268,228,676.68
4780,737,395,191,4572.94
4781,737,367,51,978.77
4782,737,213,39,4545.79
4783,737,152,258,1294.88
4784,737,304,38,4500.01
4785,737,318,108,2187.45
4786,737,470,278,4650.64
4787,737,41,132,960.29
4788,738,391,30,2033.11
4789,738,82,35,86.2
4790,738,388,53,1930.74
4791,738,321,223,1813.57
4792,739,283,78,390.49
4793,739,110,46,4399.86
4794,739,413,260,186.34
4795,739,340,127,4132.29
4796,739,300,38,2544.84
4797,739,5,141,2800.36
4798,740,265,25,4352.76
4799,740,398,58,719.12
4800,740,213,191,4593.92
4801,740,198,281,1359.52
4802,740,432,99,294.14
4803,740,274,143,2592.6
4804,740,172,299,1394.14
4805,740,99,59,2218.12
4806,740,148,148,315.66
4807,741,385,249,1320.38
4808,741,138,279,309.54
4809,741,255,268,377.11
4810,741,213,209,1309.23
4811,741,252,251,2878.59
4812,741,263,235,830.86
4813,741,23,17,1677.84
4814,742,407,35,2913.72
4815,742,255,122,4458.21
4816,742,261,10,3730.36
4817,742,341,180,4240.05
4818,742,393,203,3439.68
4819,743,347,137,3279.85
4820,743,71,175,2603.44
4821,743,449,48,1524.78
4822,743,364,43,984.31
4823,743,122,209,4750.11
4824,743,200,215,969.51
4825,743,429,241,3403.08
4826,743,499,157,762.2
4827,743,447,122,2354.48
4828,744,332,192,664.92
4829,744,307,254,3348.43
4830,744,238,142,3213.25
4831,744,60,258,1486.92
4832,744,464,131,4864.17
4833,744,435,180,197.05
4834,744,130,286,4903.82
4835,744,233,58,1257.1
4836,744,226,295,3582.79
4837,745,98,276,2189.51
4838,745,244,188,3351.58
4839,745,313,152,4189.85
4840,745,428,181,1853.2
4841,745,400,96,1584.78
4842,745,146,111,3703.61
4843,746,101,280,1509.09
4844,746,143,260,3426.43
4845,746,239,11,3650.04
4846,746,265,105,4055.84
4847,746,385,243,1990.8
4848,746,101,105,908.47
4849,747,360,286,2736.56
4850,747,438,132,150.94
4851,747,420,256,4989.16
4852,747,419,206,151.26
4853,747,29,28,3716.97
4854,747,139,44,4010.02
4855,747,308,189,2752.3
4856,747,283,214,3298.34
4857,747,231,213,3497.4
4858,747,145,80,2730.66
4859,748,471,192,292.06
4860,748,152,121,4835.96
4861,748,193,102,889.3
4862,748,312,255,1998.95
4863,748,291,114,531.7
4864,749,475,207,1454.36
4865,749,77,253,1513.34
4866,749,178,212,1550.36
4867,749,281,254,4632.63
4868,749,332,118,3214.77
4869,749,42,270,497.23
4870,750,75,29,1063.06
4871,750,111,197,508.45
4872,750,104,275,3657.93
4873,750,51,251,1491.31
4874,750,483,233,3643.21
4875,750,304,149,3709.56
4876,750,156,124,4791.37
4877,750,65,227,2543.48
4878,750,244,275,4493.26
4879,751,394,116,1101.66
4880,751,412,116,1358.81
4881,751,107,264,4150.1
4882,751,309,41,656.48
4883,751,104,199,1631.2
4884,751,168,206,4690.49
4885,751,347,179,524.61
4886,751,332,281,4536.27
4887,751,192,132,4355.15
4888,751,464,278,171.28
4889,752,476,24,2711.7
4890,752,56,60,3309.09
4891,752,440,278,1122.81
4892,752,81,116,2671.78
4893,752,197,219,3466.32
4894,753,416,108,4211.97
4895,753,220,157,3449.84
4896,753,7,254,4003.11
4897,753,386,199,817.37
4898,753,295,223,644.29
4899,753,324,235,576.36
4900,754,133,229,244.22
4901,754,208,66,2318.74
4902,754,277,268,1103.42
4903,754,231,24,4833.97
4904,755,270,278,2578.91
4905,755,348,126,4183.3
4906,755,333,191,3224.44
4907,755,382,149,1632.31
4908,755,377,249,4109.15
4909,755,76,62,593.0
4910,755,86,50,3570.73
4911,756,30,11,360.97
4912,756,389,204,1311.88
4913,756,156,57,2462.38
4914,756,48,245,414.77
4915,756,213,28,1841.2
4916,756,157,173,50.14
4917,756,448,166,484.65
4918,756,33,157,1626.82
4919,756,158,220,3981.23
4920,756,311,84,3732.67
4921,757,237,42,4401.92
4922,757,454,104,4548.1
4923,757,119,37,4784.03
4924,757,256,239,1861.7
4925,757,309,144,1170.65
4926,757,477,114,1077.69
4927,758,461,54,3285.94
4928,758,176,93,3998.51
4929,758,204,241,1157.81
4930,758,266,256,2107.59
4931,758,89,83,4294.16
4932,758,307,174,152.97
4933,758,41,265,3662.18
4934,758,461,83,3692.17
4935,758,138,81,3939.7
4936,759,270,222,3317.63
4937,759,169,148,598.12
4938,759,364,14,654.89
4939,760,15,53,4455.13
4940,760,34,245,4433.8
4941,760,276,176,1222.68
4942,760,251,181,277.13
4943,760,361,160,1476.02
4944,760,152,145,543.2
4945,761,267,216,103.65
4946,761,311,231,1506.22
4947,761,476,101,1159.01
4948,761,119,109,4778.8
4949,761,93,259,3725.92
4950,761,152,216,2726.18
4951,761,375,219,1416.37
4952,762,103,255,3188.04
4953,762,155,227,4028.16
4954,762,422,197,4726.75
4955,762,109,209,508.21
4956,762,82,75,1190.3
4957,762,364,116,2229.07
4958,762,300,94,654.53
4959,763,159,242,3481.37
4960,763,429,195,4057.05
4961,763,410,227,4933.11
4962,763,140,171,983.17
4963,763,316,221,4948.82
4964,763,35,280,2732.07
4965,763,3,163,4735.09
4966,764,334,166,3478.95
4967,764,214,69,85.5
4968,764,82,220,687.0
4969,765,406,50,2379.81
4970,765,500,138,4351.73
4971,765,289,112,1972.37
4972,766,347,155,4259.6
4973,766,138,86,1302.35
4974,766,60,18,1493.39
4975,767,380,58,824.68
4976,767,156,81,4497.59
4977,767,143,77,3264.97
4978,767,66,237,2611.29
4979,768,475,56,3728.46
4980,768,306,65,2311.81
4981,768,103,43,3339.08
4982,768,53,260,1813.3
4983,768,489,282,2978.19
4984,768,248,214,4944.04
4985,768,52,110,1350.85
4986,768,462,167,418.82
4987,768,364,186,2810.07
4988,769,382,241,920.34
4989,769,425,199,3576.62
4990,769,11,108,2087.48
4991,769,410,36,819.76
4992,769,427,281,1676.21
4993,770,8,32,3790.81
4994,770,240,138,2285.14
4995,770,421,15,1867.52
4996,770,191,57,2489.24
4997,770,410,264,651.87
4998,770,255,133,3226.96
4999,770,494,212,2577.9
5000,770,495,280,2996.13
5001,771,220,127,1913.53
5002,771,409,26,3532.21
5003,771,53,138,525.07
5004,771,188,247,3386.58
5005,771,474,202,4658.42
5006,772,135,57,2414.26
5007,772,375,34,3988.17
5008,772,118,74,1441.24
5009,773,372,118,2791.85
5010,773,173,25,2869.23
5011,773,205,207,4960.38
5012,773,199,161,3276.29
5013,773,140,204,2710.61
5014,774,101,266,2721.04
5015,774,235,112,3950.99
5016,774,66,211,1787.66
5017,774,226,114,3956.77
5018,774,300,10,172.76
5019,775,368,202,378.21
5020,775,39,167,546.93
5021,775,481,257,445.32
5022,775,247,22,3961.32
5023,775,24,194,1162.97
5024,776,44,106,1645.21
5025,776,315,71,3008.49
5026,776,64,138,2826.3
5027,776,369,140,4004.77
5028,776,46,125,1328.97
5029,776,67,144,506.09
5030,776,417,92,2501.4
5031,776,157,17,1082.1
5032,777,352,14,976.85
5033,777,223,198,921.12
5034,777,355,152,4628.93
5035,777,103,93,839.11
5036,778,255,219,1362.97
5037,778,336,45,3848.13
5038,778,446,99,3383.25
5039,778,467,239,2448.04
5040,778,270,174,4920.61
5041,778,287,288,2022.5
5042,778,316,202,2381.64
5043,778,54,94,4734.77
5044,778,185,266,1428.21
5045,779,148,36,976.86
5046,779,427,229,2039.38
5047,779,311,188,79.64
5048,779,377,242,1229.17
5049,780,137,239,382.06
5050,780,165,279,3144.67
5051,780,420,117,2875.45
5052,780,10,139,3427.21
5053,780,280,76,1593.38
5054,780,173,34,1424.77
5055,780,56,188,3446.86
5056,780,430,26,1182.87
5057,781,58,183,2045.73
5058,781,355,97,4411.78
5059,781,442,54,2072.05
5060,781,8,74,3654.73
5061,781,301,273,900.75
5062,781,270,257,4123.0
5063,781,36,206,718.77
5064,781,43,25,4685.31
5065,782,381,112,2903.73
5066,782,11,49,2246.88
5067,782,26,283,3291.22
5068,782,327,42,652.24
5069,782,169,243,1613.9
5070,782,3,193,286.91
5071,782,325,63,2898.5
5072,783,265,183,1394.86
5073,783,15,292,2133.88
5074,783,93,142,3926.18
5075,783,204,59,4064.29
5076,783,56,149,3036.85
5077,783,59,136,2059.63
5078,783,354,202,2294.41
5079,784,215,296,1593.03
5080,784,306,224,4774.69
5081,784,336,263,3980.49
5082,784,55,60,4972.08
5083,784,18,116,3425.8
5084,784,51,260,148.09
5085,784,126,272,3056.74
5086,785,104,43,382.34
5087,785,96,161,3393.75
5088,785,258,76,4110.38
5089,785,124,65,3505.44
5090,785,487,176,468.28
5091,786,469,129,2093.24
5092,786,238,69,1507.93
5093,786,343,300,4728.7
5094,786,314,146,3062.84
5095,786,368,232,2933.67
5096,786,334,224,1412.92
5097,786,287,177,3923.15
5098,786,288,278,4034.45
5099,786,472,296,237.69
5100,786,388,59,3514.52
5101,787,89,260,4467.14
5102,787,180,167,1732.62
5103,787,428,137,4618.75
5104,787,99,233,3412.48
5105,787,230,165,1302.32
5106,787,57,224,806.69
5107,787,31,277,1239.48
5108,788,197,214,3037.42
5109,788,127,161,1237.03
5110,788,35,187,3869.55
5111,788,457,169,1148.84
5112,788,232,91,3783.56
5113,788,82,260,2255.78
5114,789,360,165,1224.62
5115,789,235,230,1506.66
5116,789,61,108,3144.97
5117,789,182,147,1021.29
5118,790,108,291,3560.88
5119,790,321,278,4093.63
5120,790,111,252,674.36
5121,790,103,95,59.09
5122,790,175,280,3411.94
5123,790,238,228,1714.47
5124,790,10,150,786.31
5125,790,231,17,214.45
5126,790,181,30,553.69
5127,790,106,157,1969.36
5128,791,65,207,1755.69
5129,791,281,61,2486.16
5130,791,37,88,4182.86
5131,791,188,85,1332.79
5132,791,480,49,581.39
