item_id,transaction_id,product_id,batch_id,quantity_sold,unit_selling_price,unit_cost_at_sale,discount_applied,total_sale_value,total_cost
402,130,53,4733,4,3272.6,2121.01,327.26,13090.0,8484.04
403,130,424,5476,8,4339.79,3596.93,216.99,34717.92,28775.44
404,130,53,4733,2,2477.59,2121.01,148.66,4955.06,4242.02
405,130,53,4733,6,4190.07,2121.01,167.6,25140.18,12726.06
406,131,350,4333,6,4933.24,3203.82,246.66,29599.14,19222.92
407,131,371,1216,7,9384.73,4712.78,0.0,65693.11,32989.46
408,132,454,2357,1,7473.3,4275.15,0.0,-7473.3,-4275.15
409,133,374,1635,8,1064.66,494.58,0.0,8517.28,3956.64
410,133,374,1635,2,638.57,494.58,19.16,1277.08,989.16
411,133,439,5518,3,9233.36,4967.46,461.67,27699.93,14902.38
412,133,340,4795,4,9079.29,4132.29,363.17,36317.0,16529.16
413,134,474,4711,6,4205.85,2355.6,252.35,25234.74,14133.6
414,134,305,437,9,2695.17,1748.38,107.81,24256.17,15735.42
415,135,494,403,9,5360.27,4077.16,160.81,48242.16,36694.44
416,135,3,5070,7,340.52,286.91,0.0,2383.64,2008.37
417,135,277,20,1,10134.09,4855.16,405.36,10134.05,4855.16
418,135,315,4295,2,2489.36,1968.31,248.94,4978.52,3936.62
419,136,285,1649,9,314.71,185.97,9.44,2832.12,1673.73
420,137,7,1619,3,1500.01,990.25,75.0,4499.88,2970.75
421,137,117,1606,5,2011.9,1052.62,402.38,10058.5,5263.1
422,137,492,4269,4,6340.06,3982.47,951.01,25359.64,15929.88
423,137,7,1619,1,1771.99,990.25,88.6,1771.94,990.25
424,137,450,2336,5,2632.9,1820.95,631.9,13163.3,9104.75
425,138,495,1992,6,3532.74,1746.29,35.33,-21196.38,-10477.74
426,138,484,1199,3,6521.63,3744.59,260.87,-19564.77,-11233.77
427,138,406,3931,6,3885.97,2144.32,194.3,-23315.52,-12865.92
428,138,272,809,7,6937.53,4490.46,416.25,-48562.29,-31433.22
429,138,184,3594,3,4459.06,2983.86,89.18,-13377.12,-8951.58
430,139,222,4261,10,1379.76,1249.57,0.0,13797.6,12495.7
431,139,437,2025,9,8640.12,4911.87,1123.22,77759.91,44206.83
432,139,431,2346,1,3766.85,2622.66,376.68,3766.75,2622.66
433,139,431,2346,8,5102.67,2622.66,357.19,40820.8,20981.28
434,139,431,2346,7,5172.63,2622.66,0.0,36208.41,18358.62
435,140,337,2696,8,353.86,267.55,38.92,2830.0,2140.4
436,140,322,508,9,2498.04,1990.98,24.98,22482.27,17918.82
437,140,100,35,2,6440.15,4493.15,0.0,12880.3,8986.3
438,140,16,5468,9,788.8,620.2,15.78,7099.02,5581.8
439,140,221,5459,8,10903.74,4994.6,0.0,87229.92,39956.8
440,141,69,2340,3,4143.9,3553.99,1035.97,12430.95,10661.97
441,141,179,829,9,8619.93,4967.51,172.4,77579.19,44707.59
442,141,179,829,6,9724.64,4967.51,680.72,58347.42,29805.06
443,141,69,2340,3,4158.78,3553.99,83.18,12476.28,10661.97
444,141,71,2328,7,719.51,605.31,21.59,5036.36,4237.17
445,142,408,4398,4,916.27,439.74,0.0,3665.08,1758.96
446,142,359,3173,9,1234.93,900.7,111.14,11113.56,8106.3
447,143,142,875,8,1909.66,1560.22,0.0,15277.28,12481.76
448,143,407,407,10,4575.42,3220.38,91.51,45754.0,32203.8
449,144,448,3216,7,1162.4,725.9,92.99,8136.24,5081.3
450,144,251,2866,10,7864.86,4322.11,707.84,78647.7,43221.1
451,144,77,5178,6,4487.71,3269.4,89.75,26926.14,19616.4
452,144,429,493,7,7117.28,4284.42,1565.8,49819.42,29990.94
453,144,343,5440,10,3646.07,2915.09,328.15,36459.8,29150.9
454,145,277,20,10,6289.42,4855.16,1257.88,62892.2,48551.6
455,145,268,3901,1,2155.48,1947.85,64.66,2155.45,1947.85
456,145,312,3877,9,3981.84,3503.88,557.46,35835.3,31534.92
457,146,368,3126,4,3895.14,2154.05,350.56,15580.2,8616.2
458,146,190,1665,7,4775.63,3991.43,764.1,33428.29,27940.01
459,146,111,2749,1,8190.29,4167.65,0.0,8190.29,4167.65
460,147,346,3151,3,5108.77,2695.02,0.0,15326.31,8085.06
461,148,146,4842,5,6520.67,3703.61,260.83,32603.15,18518.05
462,148,209,2329,8,5874.41,3438.74,469.95,46994.64,27509.92
463,149,438,389,4,5108.19,2371.54,1021.64,20431.96,9486.16
464,150,396,2726,6,2585.77,1791.46,775.73,15512.82,10748.76
465,151,23,3193,7,9158.66,4620.61,183.17,64110.48,32344.27
466,151,38,443,5,4787.3,2332.62,287.24,23936.2,11663.1
467,151,301,5180,2,4444.28,2293.69,0.0,8888.56,4587.38
468,152,102,15,5,1378.35,1183.29,96.48,6891.4,5916.45
469,152,226,4688,2,7762.99,3570.0,77.63,15525.96,7140.0
470,152,6,18,6,723.51,598.22,0.0,4341.06,3589.32
471,152,373,8,5,2004.29,1543.25,280.6,10020.75,7716.25
472,153,222,4261,8,1763.76,1249.57,0.0,14110.08,9996.56
473,153,125,4274,5,3592.62,2489.77,215.56,17962.8,12448.85
474,154,19,1986,1,3308.31,2263.09,363.91,3308.2,2263.09
475,154,202,3509,7,6008.83,4817.15,0.0,42061.81,33720.05
476,155,367,2330,1,3782.38,2949.48,0.0,3782.38,2949.48
477,155,367,2330,2,6392.53,2949.48,0.0,12785.06,5898.96
478,155,236,3203,5,7765.97,4559.71,77.66,38829.8,22798.55
479,155,367,2330,3,6342.29,2949.48,0.0,19026.87,8848.44
480,155,10,3116,1,722.86,576.46,43.37,722.8,576.46
481,156,25,4752,9,4742.86,3384.8,0.0,42685.74,30463.2
482,157,152,461,6,9577.08,4834.16,191.54,57462.36,29004.96
483,157,73,3563,6,864.96,407.26,17.3,5189.64,2443.56
484,157,142,875,1,3296.41,1560.22,65.93,3296.39,1560.22
485,157,36,4287,9,249.81,167.58,9.99,2247.93,1508.22
486,158,107,36,6,2632.57,1362.31,157.95,15795.06,8173.86
487,158,198,4689,7,5741.86,3665.96,57.42,40192.95,25661.72
488,158,111,2749,5,9012.82,4167.65,450.64,45063.85,20838.25
489,158,105,5512,9,1360.52,647.35,122.45,12243.87,5826.15
490,158,474,4711,9,3918.25,2355.6,274.28,35263.62,21200.4
491,159,191,397,4,9146.84,4432.01,0.0,36587.36,17728.04
492,159,434,2445,10,4220.34,2387.44,0.0,42203.4,23874.4
493,160,351,4267,3,6375.11,4705.38,127.5,19125.27,14116.14
494,160,135,3887,6,3458.29,3132.06,242.08,20749.32,18792.36
495,160,27,423,5,901.62,547.59,45.08,4507.85,2737.95
496,160,15,5442,1,2365.18,2077.14,0.0,2365.18,2077.14
497,161,387,4683,2,5366.1,4628.16,375.63,-10732.06,-9256.32
498,161,45,4278,2,4622.1,2133.85,277.33,-9244.08,-4267.7
499,161,470,1630,10,1458.23,695.25,0.0,-14582.3,-6952.5
500,161,45,4278,2,4659.04,2133.85,0.0,-9318.08,-4267.7
501,161,122,4373,7,1779.83,1181.66,124.59,-12458.32,-8271.62
502,162,349,3616,7,2532.03,2056.95,0.0,17724.21,14398.65
503,162,133,12,10,8983.38,4763.09,269.5,89833.5,47630.9
504,162,28,1570,9,6733.2,4087.53,0.0,60598.8,36787.77
505,162,63,825,4,5992.32,4213.48,0.0,23969.28,16853.92
506,163,242,3904,4,4669.31,2497.12,373.54,18676.92,9988.48
507,163,419,3154,5,2861.16,1456.58,457.79,14305.0,7282.9
508,163,242,3904,7,4967.01,2497.12,149.01,34768.86,17479.84
509,163,242,3904,1,3610.01,2497.12,0.0,3610.01,2497.12
510,164,372,22,6,4349.43,3805.4,391.45,26096.04,22832.4
511,165,239,51,7,846.74,736.28,0.0,5927.18,5153.96
512,165,294,16,7,192.46,157.48,11.55,1346.8,1102.36
513,166,316,3570,2,5376.77,4126.02,161.3,10753.48,8252.04
514,166,432,3504,4,2114.37,1658.88,0.0,8457.48,6635.52
515,166,466,3883,10,2083.98,950.11,104.2,20839.3,9501.1
516,166,369,2148,8,5345.9,4778.44,0.0,42767.2,38227.52
517,167,429,493,6,6492.11,4284.42,194.76,38952.48,25706.52
518,167,39,69,9,4386.53,2818.66,0.0,39478.77,25367.94
519,168,185,3943,4,7023.0,4490.74,280.92,28091.84,17962.96
520,168,233,2463,10,3520.75,2615.06,35.21,35207.4,26150.6
521,169,179,829,10,8240.55,4967.51,2307.35,82402.7,49675.1
522,169,125,4274,10,3893.0,2489.77,0.0,38930.0,24897.7
523,169,336,1193,6,458.34,356.69,0.0,2750.04,2140.14
524,169,181,1953,8,1142.96,590.11,45.72,9143.36,4720.88
525,170,59,5077,1,2601.5,2059.63,546.31,2601.29,2059.63
526,170,256,3932,4,5556.88,2956.04,1389.22,22226.52,11824.16
527,171,349,3616,7,4454.52,2056.95,89.09,31181.5,14398.65
528,171,18,2702,5,234.86,117.84,14.09,1174.0,589.2
529,172,156,4299,7,2709.24,1703.1,243.83,18964.05,11921.7
530,172,458,818,9,6072.62,3544.62,303.63,54653.13,31901.58
531,172,312,3877,5,4145.51,3503.88,290.19,20727.2,17519.4
532,172,160,3534,4,4434.51,2599.48,133.04,17737.92,10397.92
533,172,17,33,1,2018.34,1070.09,444.03,2018.12,1070.09
534,173,232,5112,8,7723.17,3783.56,231.7,61785.12,30268.48
535,173,232,5112,1,4269.57,3783.56,85.39,4269.55,3783.56
536,173,232,5112,3,8200.48,3783.56,246.01,24601.35,11350.68
537,173,419,3154,2,2738.28,1456.58,575.04,5476.14,2913.16
538,173,232,5112,5,6540.54,3783.56,0.0,32702.7,18917.8
539,174,30,1191,2,7788.2,3776.85,77.88,15576.38,7553.7
540,174,62,2426,10,1273.57,1081.9,0.0,12735.7,10819.0
541,175,317,3493,5,760.91,585.95,60.87,3804.15,2929.75
542,175,317,3493,3,914.43,585.95,0.0,2743.29,1757.85
543,175,298,378,1,1138.49,691.74,296.01,1138.23,691.74
544,175,317,3493,4,719.5,585.95,35.98,2877.8,2343.8
545,176,344,2701,6,1840.18,1490.36,0.0,11041.08,8942.16
546,176,130,3206,2,1055.67,519.0,0.0,2111.34,1038.0
547,177,142,875,3,1900.1,1560.22,0.0,5700.3,4680.66
548,177,393,3902,9,6152.54,4420.35,430.68,55372.23,39783.15
549,177,239,51,10,1155.0,736.28,34.65,11549.7,7362.8
550,177,313,5207,8,319.02,278.04,12.76,2551.84,2224.32
551,178,270,5062,2,7660.12,4123.0,383.01,15320.14,8246.0
552,178,297,3251,8,3926.52,2243.14,588.98,31410.96,17945.12
553,178,401,4305,3,5187.39,2920.65,155.62,15562.08,8761.95
554,178,483,3949,2,2302.58,1609.1,115.13,4605.06,3218.2
555,178,178,1556,8,1167.64,576.97,210.18,9339.68,4615.76
556,179,422,2373,2,7127.99,3422.53,427.68,14255.86,6845.06
557,179,205,2460,4,1658.94,1058.84,116.13,6635.48,4235.36
558,179,20,3124,9,1638.96,779.8,65.56,14750.28,7018.2
559,179,161,867,6,1202.04,1045.12,0.0,7212.24,6270.72
560,179,278,3885,5,3410.36,2497.67,272.83,17051.4,12488.35
561,180,48,1205,10,9934.26,4760.66,794.74,99341.8,47606.6
562,180,434,2445,9,3475.64,2387.44,312.81,31279.95,21486.96
563,180,163,810,4,1079.7,886.68,0.0,4318.8,3546.72
564,180,162,3882,7,2356.71,1735.15,164.97,16496.48,12146.05
565,181,28,1570,8,7549.85,4087.53,1207.98,60397.52,32700.24
566,181,272,809,1,7725.06,4490.46,231.75,7725.03,4490.46
567,181,214,4116,1,2609.77,1926.69,0.0,2609.77,1926.69
568,182,437,2025,7,9632.99,4911.87,0.0,67430.93,34383.09
569,182,332,2719,2,6868.58,3677.21,618.17,13736.98,7354.42
570,183,86,4709,2,2271.76,1144.13,204.46,4543.34,2288.26
571,183,392,23,2,6023.99,3652.63,361.44,12047.86,7305.26
572,183,476,5456,2,90.18,61.9,0.9,180.34,123.8
573,183,115,4282,8,4255.36,2098.81,382.98,34042.16,16790.48
574,184,412,3876,9,4210.69,2652.82,0.0,37896.21,23875.38
575,184,486,2414,9,3311.66,2508.0,132.47,29804.58,22572.0
576,184,214,4116,4,3241.02,1926.69,0.0,12964.08,7706.76
577,184,443,1963,9,3650.97,2774.47,146.04,32858.37,24970.23
578,184,184,3594,6,5618.63,2983.86,337.12,33711.42,17903.16
579,185,467,3498,9,1613.34,1170.6,161.33,14519.16,10535.4
580,185,119,3514,3,3438.85,3050.09,68.78,10316.49,9150.27
581,185,61,5116,8,3505.56,3144.97,280.44,28043.84,25159.76
582,185,494,403,8,6757.84,4077.16,0.0,54062.72,32617.28
583,185,62,2426,9,1237.65,1081.9,0.0,11138.85,9737.1
584,186,198,4689,4,4818.39,3665.96,96.37,19273.48,14663.84
585,186,41,406,9,1524.11,1228.17,350.55,13714.92,11053.53
586,186,288,5098,2,6079.47,4034.45,182.38,12158.88,8068.9
587,187,281,2742,2,6367.44,3615.3,382.05,12734.76,7230.6
588,188,176,1670,9,853.59,535.48,0.0,7682.31,4819.32
589,188,496,1601,4,3588.03,2820.74,358.8,14351.72,11282.96
590,188,4,4685,8,3558.85,1649.53,177.94,28470.4,13196.24
591,188,307,477,7,9713.41,4900.31,582.8,67993.45,34302.17
592,188,227,5474,8,7171.6,3798.42,0.0,57372.8,30387.36
593,189,196,381,3,3827.4,1841.94,1148.22,11481.3,5525.82
594,189,403,40,6,3214.37,2171.06,32.14,19286.16,13026.36
595,190,7,1619,1,1108.66,990.25,221.73,1108.46,990.25
596,190,7,1619,9,1593.72,990.25,111.56,14342.85,8912.25
597,190,418,5449,8,4404.38,3549.89,484.48,35234.16,28399.12
598,190,55,5082,10,6446.57,4972.08,193.4,64465.4,49720.8
599,191,282,2019,7,5559.93,3094.65,500.39,38918.88,21662.55
600,191,122,4373,5,2137.97,1181.66,106.9,10689.6,5908.3
601,191,115,4282,6,4115.19,2098.81,164.61,24690.9,12592.86
602,191,108,1573,9,993.85,581.17,59.63,8944.11,5230.53
603,191,122,4373,10,1951.56,1181.66,19.52,19515.5,11816.6
604,192,181,1953,6,777.81,590.11,0.0,4666.86,3540.66
605,192,380,5467,3,2013.39,937.32,523.48,6039.39,2811.96
606,192,363,4336,4,1243.11,603.94,0.0,4972.44,2415.76
607,192,380,5467,6,1451.53,937.32,362.88,8707.68,5623.92
608,193,386,11,7,8774.52,4786.93,701.96,61421.08,33508.51
609,194,59,5077,1,4378.39,2059.63,394.06,4378.3,2059.63
610,194,309,1604,6,3590.59,2290.0,0.0,21543.54,13740.0
611,194,268,3901,7,4257.02,1947.85,297.99,29798.65,13634.95
612,195,405,4356,9,2930.98,2321.31,234.48,26378.1,20891.79
613,195,494,403,8,6190.64,4077.16,0.0,49525.12,32617.28
614,195,108,1573,2,1154.27,581.17,46.17,2308.46,1162.34
615,196,49,5454,7,1011.45,507.31,80.92,7079.59,3551.17
616,196,408,4398,7,747.73,439.74,59.82,5233.55,3078.18
617,197,385,4687,9,4701.5,2901.34,423.14,42312.69,26112.06
618,197,200,4762,9,870.38,670.08,0.0,7833.42,6030.72
619,198,142,875,6,1828.63,1560.22,73.15,10971.54,9361.32
620,198,53,4733,8,3763.74,2121.01,225.82,30109.44,16968.08
621,199,231,5125,9,430.2,214.45,25.81,3871.26,1930.05
622,200,366,3550,1,1085.44,546.83,21.71,1085.42,546.83
623,200,91,5462,5,1451.29,1198.88,58.05,7256.25,5994.4
624,200,316,3570,2,5583.45,4126.02,1116.69,11166.5,8252.04
625,201,287,5097,3,7456.12,3923.15,223.68,22368.27,11769.45
626,201,231,5125,4,369.87,214.45,33.29,1479.12,857.8
627,201,139,2740,3,8034.99,4678.46,642.8,24104.73,14035.38
628,202,322,508,6,3952.15,1990.98,948.52,23711.46,11945.88
629,202,486,2414,10,4407.82,2508.0,0.0,44078.2,25080.0
630,202,348,1621,7,501.94,255.83,15.06,3513.37,1790.81
631,202,322,508,1,2728.96,1990.98,0.0,2728.96,1990.98
632,203,143,2713,3,3466.33,2027.44,207.98,10398.81,6082.32
633,203,143,1594,7,4601.03,3326.57,874.2,32205.88,23285.99
634,203,81,7,4,6889.7,4929.53,0.0,27558.8,19718.12
635,203,81,7,10,7618.72,4929.53,0.0,76187.2,49295.3
636,203,111,2749,5,5982.74,4167.65,0.0,29913.7,20838.25
637,203,167,4777,4,3168.23,2788.11,126.73,12672.76,11152.44
638,204,478,838,3,6437.39,4595.54,0.0,19312.17,13786.62
639,204,292,4691,5,3767.42,2328.45,301.39,18836.7,11642.25
640,204,350,4333,2,4368.77,3203.82,0.0,8737.54,6407.64
641,204,372,22,3,7262.21,3805.4,363.11,21786.48,11416.2
642,204,292,4691,7,3088.24,2328.45,0.0,21617.68,16299.15
643,205,400,1206,10,7831.65,3961.31,2036.23,78313.9,39613.1
644,205,229,4276,5,1695.13,959.64,152.56,8475.2,4798.2
645,205,175,3497,3,2489.31,2127.56,49.79,7467.87,6382.68
646,205,40,5443,6,935.73,478.64,37.43,5614.14,2871.84
647,205,16,5468,7,748.41,620.2,0.0,5238.87,4341.4
648,206,253,429,2,2020.61,1015.37,0.0,4041.22,2030.74
649,206,253,429,4,1546.16,1015.37,77.31,6184.44,4061.48
650,206,4,4685,6,3196.26,1649.53,0.0,19177.56,9897.18
651,206,210,2712,8,4162.28,2262.27,332.98,33297.6,18098.16
652,206,112,3153,7,2464.14,1692.86,0.0,17248.98,11850.02
653,207,379,2433,2,8566.56,4415.59,0.0,17133.12,8831.18
654,208,269,3957,8,3437.18,1824.08,103.12,27497.2,14592.64
655,208,169,5069,2,3182.48,1613.9,63.65,6364.92,3227.8
656,209,295,2088,5,3785.6,2446.16,0.0,18928.0,12230.8
657,209,126,5445,3,4800.87,2417.72,240.04,14402.46,7253.16
658,210,352,2055,6,2007.68,1596.29,20.08,12046.02,9577.74
659,210,352,2055,2,1941.65,1596.29,0.0,3883.3,3192.58
660,210,357,2,2,5630.78,3776.88,225.23,11261.48,7553.76
661,210,352,2055,6,2509.07,1596.29,0.0,15054.42,9577.74
662,210,352,2055,8,2461.7,1596.29,590.81,19691.68,12770.32
663,211,89,1602,9,10350.9,4747.66,414.04,93157.74,42728.94
664,211,36,4287,5,243.62,167.58,34.11,1217.4,837.9
665,211,36,4287,5,348.26,167.58,13.93,1741.1,837.9
666,211,468,4291,6,2330.41,1517.39,23.3,13982.4,9104.34
667,212,113,402,3,2339.05,1787.44,93.56,7017.03,5362.32
668,212,235,1274,1,837.48,714.74,142.37,837.31,714.74
669,212,485,5565,5,3544.84,2123.51,0.0,17724.2,10617.55
670,213,119,3514,4,3747.88,3050.09,674.62,14990.8,12200.36
671,213,293,2354,2,6522.38,4419.72,1108.8,13044.42,8839.44
672,213,239,51,9,894.51,736.28,232.57,8048.25,6626.52
673,214,117,1606,5,1195.23,1052.62,107.57,5975.7,5263.1
674,214,45,4278,7,3785.69,2133.85,454.28,26498.99,14936.95
675,214,75,94,1,6937.96,4252.57,624.42,6937.87,4252.57
676,215,29,2707,7,896.03,484.78,80.64,6271.58,3393.46
677,215,240,1187,1,234.92,136.59,16.44,234.85,136.59
678,216,217,416,4,210.19,183.52,0.0,840.76,734.08
679,216,217,416,6,324.71,183.52,0.0,1948.26,1101.12
680,216,386,11,9,8426.22,4786.93,1938.03,75833.91,43082.37
681,217,229,4276,8,1809.33,959.64,108.56,14474.16,7677.12
682,218,390,410,4,677.21,348.75,0.0,2708.84,1395.0
683,219,226,4688,4,4851.56,3570.0,0.0,19406.24,14280.0
684,219,354,5438,3,4290.55,2985.78,386.15,12871.38,8957.34
685,219,470,1630,8,1287.84,695.25,25.76,10302.56,5562.0
686,219,226,4688,9,6475.76,3570.0,647.58,58280.94,32130.0
687,220,132,4753,5,3518.78,1638.16,70.38,17593.8,8190.8
688,221,323,3499,9,3118.52,1488.49,311.85,28065.78,13396.41
689,221,167,4777,1,3461.87,2788.11,0.0,3461.87,2788.11
690,221,323,3499,10,2653.27,1488.49,424.52,26531.1,14884.9
691,222,454,2357,3,5349.65,4275.15,0.0,16048.95,12825.45
692,222,46,386,8,4407.88,2366.35,396.71,35262.32,18930.8
693,222,341,5503,10,8574.5,3960.48,514.47,85744.4,39604.8
694,223,325,5071,6,5239.04,2898.5,419.12,31433.76,17391.0
695,223,292,4691,3,3043.41,2328.45,213.04,9130.02,6985.35
696,223,169,5069,4,3120.74,1613.9,280.87,12482.6,6455.6
697,224,301,5180,8,3109.49,2293.69,0.0,24875.92,18349.52
698,225,499,4277,8,1783.84,1327.45,142.71,14270.08,10619.6
699,226,470,1630,1,1320.27,695.25,92.42,1320.2,695.25
700,226,254,1563,8,6579.56,3573.28,328.98,52636.08,28586.24
701,227,324,2020,2,2161.11,1569.95,21.61,4322.2,3139.9
702,228,101,422,10,7456.56,3753.83,596.52,74564.8,37538.3
703,228,248,1564,8,5822.47,4818.43,116.45,46579.6,38547.44
704,228,4,4685,5,2764.67,1649.53,138.23,13823.1,8247.65
705,228,4,4685,9,3070.46,1649.53,614.09,27632.34,14845.77
706,228,436,4326,2,1603.96,1250.32,32.08,3207.88,2500.64
707,228,436,5243,1,6728.95,3401.76,403.74,6728.89,3401.76
708,229,414,2350,1,3318.48,2196.09,0.0,3318.48,2196.09
709,229,447,864,1,714.9,575.66,42.89,714.84,575.66
710,229,255,1569,10,4263.16,3263.32,170.53,42631.2,32633.2
711,229,161,867,5,2144.86,1045.12,193.04,10723.85,5225.6
712,230,199,396,10,4879.52,2348.18,0.0,48795.2,23481.8
713,230,219,3525,10,7450.87,3692.65,0.0,74508.7,36926.5
714,230,199,396,4,3539.76,2348.18,0.0,14159.04,9392.72
715,230,199,396,10,3801.54,2348.18,0.0,38015.4,23481.8
716,230,199,396,5,2632.7,2348.18,0.0,13163.5,11740.9
717,231,401,4305,9,6406.79,2920.65,512.54,57660.39,26285.85
718,231,500,1979,9,5858.8,2917.02,234.35,52728.84,26253.18
719,231,384,4731,7,5796.11,2807.2,0.0,40572.77,19650.4
720,231,108,1573,10,934.45,581.17,84.1,9343.6,5811.7
721,231,108,1573,6,644.95,581.17,0.0,3869.7,3487.02
722,232,171,391,5,4124.3,1940.44,0.0,20621.5,9702.2
723,232,187,1398,5,949.61,471.07,28.49,4747.9,2355.35
724,232,358,2724,9,5015.59,4529.21,300.94,45139.77,40762.89
725,232,187,1398,8,628.13,471.07,18.84,5024.8,3768.56
726,232,187,1398,6,805.38,471.07,0.0,4832.28,2826.42
727,233,131,1957,5,4386.01,2627.75,350.88,21929.65,13138.75
728,233,356,3503,9,5192.17,3557.9,415.37,46728.81,32021.1
729,233,356,3503,9,6802.73,3557.9,544.22,61223.85,32021.1
730,233,356,3503,10,4492.11,3557.9,44.92,44921.0,35579.0
731,233,356,3503,8,6693.15,3557.9,669.32,53544.4,28463.2
732,234,270,5062,2,7117.4,4123.0,355.87,14234.7,8246.0
733,234,465,1610,2,3155.12,1484.72,220.86,6310.1,2969.44
734,234,326,384,1,134.26,112.39,9.4,134.19,112.39
735,234,33,1196,6,9066.63,4906.45,272.0,54399.6,29438.7
736,235,331,3144,6,6355.07,4239.59,444.85,38130.0,25437.54
737,235,406,3931,8,2526.23,2144.32,101.05,20209.52,17154.56
738,235,85,2110,1,2858.4,1627.39,171.5,2858.34,1627.39
739,235,407,407,9,5811.9,3220.38,1743.57,52304.4,28983.42
740,236,143,1594,4,6770.48,3326.57,677.05,27081.52,13306.28
741,236,177,2377,9,3072.55,1602.37,0.0,27652.95,14421.33
742,237,275,1949,2,7320.56,4569.05,0.0,-14641.12,-9138.1
743,237,433,4286,5,935.08,430.42,84.16,-4674.95,-2152.1
744,237,21,1236,4,1749.71,1301.59,34.99,-6998.76,-5206.36
745,238,372,22,1,6317.62,3805.4,1832.11,6317.33,3805.4
746,238,298,378,8,890.94,691.74,35.64,7127.2,5533.92
747,238,372,22,4,6818.1,3805.4,0.0,27272.4,15221.6
748,238,443,1963,9,5771.5,2774.47,0.0,51943.5,24970.23
749,238,84,1592,8,7214.36,3904.99,577.15,57714.24,31239.92
750,239,4,4685,2,3271.17,1649.53,0.0,6542.34,3299.06
751,239,210,2712,3,3125.61,2262.27,187.54,9376.65,6786.81
752,239,235,1274,10,1159.54,714.74,0.0,11595.4,7147.4
753,239,283,4739,3,2287.34,1363.19,45.75,6861.96,4089.57
754,240,273,414,10,6189.81,3065.75,990.37,61896.5,30657.5
755,240,452,970,7,5819.99,2849.34,1396.8,40738.25,19945.38
756,240,493,393,8,817.13,614.42,32.69,6536.72,4915.36
757,240,49,5454,2,763.61,507.31,53.45,1527.08,1014.62
758,241,424,5476,10,7504.75,3596.93,225.14,75047.2,35969.3
759,241,252,861,10,3924.82,3432.79,981.2,39245.7,34327.9
760,241,252,861,5,4595.74,3432.79,91.91,22978.6,17163.95
761,242,289,4755,7,6996.23,3817.84,559.7,48973.05,26724.88
762,242,192,5,8,4013.16,2446.6,80.26,32105.12,19572.8
763,243,449,376,1,5634.45,2600.24,281.72,5634.4,2600.24
764,243,449,376,5,4001.67,2600.24,280.12,20008.0,13001.2
765,243,197,5108,9,6163.67,3037.42,369.82,55472.49,27336.78
766,243,449,376,3,3412.93,2600.24,238.91,10238.58,7800.72
767,244,379,2433,9,5686.63,4415.59,341.2,51179.13,39740.31
768,244,109,4682,8,1951.14,1021.69,565.83,15606.8,8173.52
769,244,109,4682,6,1760.42,1021.69,105.63,10562.16,6130.14
770,244,207,1221,9,5420.99,2599.55,487.89,48788.1,23395.95
771,244,109,4682,3,1159.17,1021.69,0.0,3477.51,3065.07
772,245,457,1577,9,3261.46,1770.56,0.0,29353.14,15935.04
773,245,373,8,5,1717.58,1543.25,137.41,8587.5,7716.25
774,245,439,5518,1,6160.13,4967.46,0.0,6160.13,4967.46
775,246,488,4758,1,672.45,428.39,0.0,672.45,428.39
776,246,251,2866,7,8396.06,4322.11,671.68,58771.86,30254.77
777,246,235,1274,2,1431.02,714.74,128.79,2861.86,1429.48
778,246,366,3550,10,1136.13,546.83,113.61,11360.3,5468.3
779,247,65,4692,1,4491.21,3759.84,404.21,4491.12,3759.84
780,247,415,1956,1,3265.07,1577.28,326.51,3264.97,1577.28
781,247,270,5062,1,8686.35,4123.0,694.91,8686.27,4123.0
782,247,245,1279,6,1641.72,1225.51,147.75,9849.78,7353.06
783,248,210,2712,1,3831.96,2262.27,0.0,3831.96,2262.27
784,248,361,1189,9,1310.91,853.78,39.33,11797.92,7684.02
785,249,218,1368,4,5518.57,3756.53,0.0,22074.28,15026.12
786,250,398,2016,2,2845.9,2417.2,142.3,5691.7,4834.4
787,250,398,2016,10,4000.15,2417.2,200.01,40001.0,24172.0
788,250,249,17,4,218.4,124.95,10.92,873.4,499.8
789,250,45,4278,10,4601.19,2133.85,0.0,46011.9,21338.5
790,251,384,4731,4,6153.14,2807.2,123.06,24612.48,11228.8
791,251,384,4731,3,5715.88,2807.2,971.7,17147.13,8421.6
792,251,384,4731,7,3537.45,2807.2,424.49,24761.31,19650.4
793,251,384,4731,7,4349.94,2807.2,348.0,30449.02,19650.4
794,252,287,5097,3,6249.06,3923.15,0.0,18747.18,11769.45
795,252,36,4287,8,234.65,167.58,16.43,1876.64,1340.64
796,252,320,1323,9,4640.65,2808.61,1252.98,41763.42,25277.49
797,252,176,1670,7,706.51,535.48,0.0,4945.57,3748.36
798,253,24,1633,4,5458.19,4710.02,436.66,21832.44,18840.08
799,253,24,1633,7,6435.01,4710.02,386.1,45044.65,32970.14
800,253,24,1633,2,7274.23,4710.02,436.45,14548.34,9420.04
801,253,287,5097,1,8498.16,3923.15,424.91,8498.11,3923.15
802,253,458,818,8,5170.97,3544.62,517.1,41366.96,28356.96
