log_id,product_id,change_type,quantity,unit_cost,log_date,reference_id,reference_type
468,66,IN,189,974.78,2025-06-13,468,PURCHASE
469,158,IN,143,1052.62,2025-06-26,469,PURCHASE
470,269,IN,223,4893.05,2025-06-26,470,PURCHASE
471,96,IN,317,949.38,2025-06-26,471,PURCHASE
472,17,IN,460,3341.38,2025-06-26,472,PURCHASE
473,155,IN,295,1682.5,2025-06-26,473,PURCHASE
474,108,IN,396,3969.44,2025-06-26,474,PURCHASE
475,450,IN,227,4754.91,2025-06-26,475,PURCHASE
476,438,IN,135,1827.42,2025-06-26,476,PURCHASE
477,307,IN,399,4900.31,2025-06-26,477,PURCHASE
478,363,IN,392,1336.67,2025-07-10,478,PURCHASE
479,204,IN,321,2854.76,2025-07-10,479,PURCHASE
480,497,IN,377,1522.99,2025-07-10,480,PURCHASE
481,296,IN,215,990.03,2025-07-10,481,PURCHASE
482,419,IN,199,1463.57,2025-07-10,482,PURCHASE
483,337,IN,369,1513.83,2025-07-10,483,PURCHASE
484,52,IN,232,2882.75,2025-07-10,484,PURCHASE
485,495,IN,407,527.86,2025-07-10,485,PURCHASE
486,385,IN,202,2682.78,2025-07-10,486,PURCHASE
487,402,IN,231,924.54,2025-07-10,487,PURCHASE
488,387,IN,405,3991.85,2025-07-18,488,PURCHASE
489,329,IN,279,2014.68,2025-07-18,489,PURCHASE
490,48,IN,73,1109.03,2025-07-18,490,PURCHASE
491,153,IN,421,4334.2,2025-07-18,491,PURCHASE
492,254,IN,165,2604.74,2025-07-18,492,PURCHASE
493,429,IN,352,4284.42,2025-07-18,493,PURCHASE
494,473,IN,345,1572.86,2025-07-18,494,PURCHASE
495,100,IN,300,4360.51,2025-07-18,495,PURCHASE
496,381,IN,297,2359.01,2025-07-18,496,PURCHASE
497,177,IN,278,3993.82,2025-07-29,497,PURCHASE
498,470,IN,441,2451.97,2025-07-29,498,PURCHASE
499,238,IN,307,956.25,2025-07-29,499,PURCHASE
500,391,IN,238,4223.72,2025-07-29,500,PURCHASE
501,459,IN,235,573.41,2025-07-29,501,PURCHASE
502,128,IN,203,1201.11,2025-07-29,502,PURCHASE
503,174,IN,255,3864.34,2025-07-29,503,PURCHASE
504,153,IN,387,3039.77,2025-08-06,504,PURCHASE
505,86,IN,420,2570.71,2025-08-06,505,PURCHASE
506,387,IN,366,3025.99,2025-08-06,506,PURCHASE
507,378,IN,211,3453.56,2025-08-06,507,PURCHASE
508,322,IN,194,1990.98,2025-08-06,508,PURCHASE
509,271,IN,242,1589.81,2025-08-06,509,PURCHASE
510,379,IN,209,3464.19,2025-08-06,510,PURCHASE
511,117,IN,292,3825.88,2025-08-06,511,PURCHASE
512,309,IN,223,3680.3,2025-08-19,512,PURCHASE
513,303,IN,389,3392.19,2025-08-19,513,PURCHASE
514,292,IN,95,4805.27,2025-08-19,514,PURCHASE
515,195,IN,201,2105.79,2025-09-02,515,PURCHASE
516,20,IN,329,3446.63,2025-09-02,516,PURCHASE
517,94,IN,69,2316.36,2025-09-02,517,PURCHASE
518,420,IN,167,4003.25,2025-09-02,518,PURCHASE
519,162,IN,417,1105.89,2025-09-02,519,PURCHASE
520,159,IN,276,64.05,2025-09-02,520,PURCHASE
521,277,IN,327,2937.29,2025-09-02,521,PURCHASE
522,271,IN,386,578.96,2025-09-02,522,PURCHASE
523,300,IN,352,918.46,2025-09-02,523,PURCHASE
524,393,IN,264,3858.87,2025-09-11,524,PURCHASE
525,208,IN,93,530.73,2025-09-11,525,PURCHASE
526,319,IN,71,122.79,2025-09-11,526,PURCHASE
527,297,IN,391,2803.04,2025-09-11,527,PURCHASE
528,123,IN,218,1254.27,2025-09-25,528,PURCHASE
529,244,IN,395,2976.44,2025-09-25,529,PURCHASE
530,151,IN,151,1593.62,2025-09-25,530,PURCHASE
531,144,IN,183,4734.57,2025-10-04,531,PURCHASE
532,487,IN,147,2162.34,2025-10-04,532,PURCHASE
533,113,IN,304,78.36,2025-10-04,533,PURCHASE
534,366,IN,342,4790.87,2025-10-04,534,PURCHASE
535,232,IN,370,1947.93,2025-10-04,535,PURCHASE
536,139,IN,375,1680.18,2025-10-04,536,PURCHASE
537,35,IN,178,249.68,2025-10-04,537,PURCHASE
538,260,IN,196,3840.23,2025-10-04,538,PURCHASE
539,482,IN,393,4179.81,2025-10-04,539,PURCHASE
540,294,IN,448,90.46,2025-10-14,540,PURCHASE
541,334,IN,396,4506.67,2025-10-14,541,PURCHASE
542,261,IN,382,2524.16,2025-10-14,542,PURCHASE
543,161,IN,224,4219.86,2025-10-14,543,PURCHASE
544,253,IN,239,3799.5,2025-10-14,544,PURCHASE
545,445,IN,315,2676.97,2025-10-14,545,PURCHASE
546,398,IN,44,2546.52,2025-10-14,546,PURCHASE
547,241,IN,353,2066.6,2025-10-26,547,PURCHASE
548,382,IN,268,4091.75,2025-10-26,548,PURCHASE
549,59,IN,306,3847.01,2025-10-26,549,PURCHASE
550,139,IN,79,3871.35,2025-10-26,550,PURCHASE
551,364,IN,349,1304.18,2025-10-26,551,PURCHASE
552,275,IN,127,2160.65,2025-11-03,552,PURCHASE
553,271,IN,318,412.18,2025-11-03,553,PURCHASE
554,497,IN,430,3464.05,2025-11-03,554,PURCHASE
555,402,IN,333,4994.82,2025-11-03,555,PURCHASE
556,104,IN,350,2641.64,2025-11-03,556,PURCHASE
557,324,IN,188,190.9,2025-11-03,557,PURCHASE
558,202,IN,148,4614.71,2025-11-03,558,PURCHASE
559,480,IN,241,1341.14,2025-11-03,559,PURCHASE
560,485,IN,254,1574.05,2025-11-10,560,PURCHASE
561,151,IN,189,687.72,2025-11-10,561,PURCHASE
562,265,IN,253,2505.04,2025-11-10,562,PURCHASE
563,118,IN,87,2364.6,2025-11-10,563,PURCHASE
564,292,IN,297,468.07,2025-11-10,564,PURCHASE
565,73,IN,110,3266.06,2025-11-10,565,PURCHASE
566,114,IN,296,1538.34,2025-11-10,566,PURCHASE
567,433,IN,132,3971.72,2025-11-10,567,PURCHASE
568,19,IN,76,4448.93,2025-11-10,568,PURCHASE
569,225,IN,59,1964.15,2025-11-24,569,PURCHASE
570,198,IN,183,1920.66,2025-11-24,570,PURCHASE
571,361,IN,207,3646.32,2025-11-24,571,PURCHASE
572,35,IN,352,980.75,2025-11-24,572,PURCHASE
573,403,IN,241,2309.61,2025-11-24,573,PURCHASE
574,166,IN,297,1182.21,2025-11-24,574,PURCHASE
575,253,IN,68,1076.35,2025-11-24,575,PURCHASE
576,44,IN,247,459.77,2025-11-24,576,PURCHASE
577,5,IN,87,3600.75,2025-12-04,577,PURCHASE
578,370,IN,222,2222.71,2025-12-04,578,PURCHASE
579,279,IN,215,3289.65,2025-12-04,579,PURCHASE
580,296,IN,252,2036.17,2025-12-04,580,PURCHASE
581,369,IN,151,2058.51,2025-12-04,581,PURCHASE
582,52,IN,102,2840.76,2025-12-04,582,PURCHASE
583,407,IN,302,994.36,2025-12-04,583,PURCHASE
584,332,IN,101,1458.43,2025-12-04,584,PURCHASE
585,147,IN,276,4509.13,2025-12-11,585,PURCHASE
586,75,IN,188,2324.11,2025-12-11,586,PURCHASE
587,7,IN,325,1831.6,2025-12-11,587,PURCHASE
588,131,IN,153,3117.34,2025-12-11,588,PURCHASE
589,20,IN,208,1910.53,2025-12-24,589,PURCHASE
590,237,IN,301,4169.15,2025-12-24,590,PURCHASE
591,266,IN,285,3722.91,2025-12-24,591,PURCHASE
592,164,IN,317,4426.96,2025-12-24,592,PURCHASE
593,277,IN,458,4798.87,2025-12-24,593,PURCHASE
594,55,IN,293,2911.82,2025-12-24,594,PURCHASE
595,90,IN,407,502.88,2025-12-24,595,PURCHASE
596,328,IN,405,3452.96,2025-12-24,596,PURCHASE
597,298,IN,248,3845.21,2025-12-24,597,PURCHASE
598,84,IN,355,2371.19,2025-12-24,598,PURCHASE
599,315,IN,339,1555.57,2026-01-07,599,PURCHASE
600,460,IN,295,1788.84,2026-01-07,600,PURCHASE
601,29,IN,416,821.95,2026-01-07,601,PURCHASE
602,237,IN,406,2339.36,2026-01-07,602,PURCHASE
603,400,IN,177,1162.81,2026-01-07,603,PURCHASE
604,350,IN,130,1466.68,2026-01-07,604,PURCHASE
605,32,IN,318,120.49,2026-01-07,605,PURCHASE
606,350,IN,177,1451.71,2026-01-07,606,PURCHASE
607,312,IN,290,1424.54,2026-01-07,607,PURCHASE
608,60,IN,265,738.23,2026-01-07,608,PURCHASE
609,46,IN,184,288.79,2026-01-14,609,PURCHASE
610,162,IN,247,3199.5,2026-01-14,610,PURCHASE
611,206,IN,74,2604.12,2026-01-14,611,PURCHASE
612,281,IN,143,1018.08,2026-01-14,612,PURCHASE
613,164,IN,178,2308.0,2026-01-14,613,PURCHASE
614,314,IN,177,662.82,2026-01-14,614,PURCHASE
615,176,IN,336,584.5,2026-01-14,615,PURCHASE
616,115,IN,123,1331.19,2026-01-26,616,PURCHASE
617,26,IN,293,669.81,2026-01-26,617,PURCHASE
618,373,IN,380,171.4,2026-01-26,618,PURCHASE
619,486,IN,182,4200.35,2026-01-26,619,PURCHASE
620,166,IN,203,1544.91,2026-01-26,620,PURCHASE
621,126,IN,361,326.69,2026-01-26,621,PURCHASE
622,148,IN,374,1753.88,2026-01-26,622,PURCHASE
623,18,IN,118,4547.56,2026-01-26,623,PURCHASE
624,258,IN,364,4978.78,2026-02-07,624,PURCHASE
625,227,IN,294,1190.9,2026-02-07,625,PURCHASE
626,88,IN,173,1879.26,2026-02-07,626,PURCHASE
627,4,IN,248,2637.68,2026-02-07,627,PURCHASE
628,261,IN,135,1964.89,2026-02-07,628,PURCHASE
629,451,IN,91,198.8,2026-02-07,629,PURCHASE
630,371,IN,292,2716.95,2026-02-07,630,PURCHASE
631,234,IN,340,3735.79,2026-02-14,631,PURCHASE
632,146,IN,236,3466.28,2026-02-14,632,PURCHASE
633,421,IN,255,895.74,2026-02-14,633,PURCHASE
634,413,IN,170,2777.63,2026-02-14,634,PURCHASE
635,359,IN,260,1038.24,2026-02-14,635,PURCHASE
636,245,IN,135,468.44,2026-02-14,636,PURCHASE
637,110,IN,314,2683.85,2026-02-14,637,PURCHASE
638,184,IN,318,4182.97,2026-02-28,638,PURCHASE
639,77,IN,140,3505.26,2026-02-28,639,PURCHASE
640,94,IN,172,698.51,2026-02-28,640,PURCHASE
641,154,IN,265,3199.42,2026-02-28,641,PURCHASE
642,76,IN,343,4630.03,2026-02-28,642,PURCHASE
643,355,IN,210,322.42,2026-02-28,643,PURCHASE
644,454,IN,305,3447.35,2026-03-08,644,PURCHASE
645,357,IN,212,1890.14,2026-03-08,645,PURCHASE
646,363,IN,395,1930.59,2026-03-08,646,PURCHASE
647,328,IN,298,697.54,2026-03-08,647,PURCHASE
648,249,IN,225,4578.49,2026-03-08,648,PURCHASE
649,354,IN,357,1069.56,2026-03-08,649,PURCHASE
650,266,IN,79,1088.09,2026-03-08,650,PURCHASE
651,136,IN,232,4622.64,2026-03-08,651,PURCHASE
652,257,IN,252,4724.01,2026-03-16,652,PURCHASE
653,195,IN,370,2964.75,2026-03-16,653,PURCHASE
654,355,IN,343,1119.64,2026-03-16,654,PURCHASE
655,495,IN,238,417.53,2026-03-16,655,PURCHASE
656,8,IN,324,3273.01,2026-03-16,656,PURCHASE
657,10,IN,208,848.41,2026-03-16,657,PURCHASE
658,110,IN,278,1322.12,2026-03-16,658,PURCHASE
659,394,IN,233,3632.2,2026-03-16,659,PURCHASE
660,389,IN,184,4999.37,2026-03-16,660,PURCHASE
661,228,IN,237,4312.28,2026-03-29,661,PURCHASE
662,288,IN,324,1711.73,2026-03-29,662,PURCHASE
663,130,IN,377,3926.63,2026-03-29,663,PURCHASE
664,138,IN,259,1291.64,2026-03-29,664,PURCHASE
665,349,IN,224,1847.65,2026-03-29,665,PURCHASE
666,34,IN,142,4922.52,2026-03-29,666,PURCHASE
667,233,IN,383,4034.11,2026-03-29,667,PURCHASE
668,398,IN,239,1818.37,2026-04-12,668,PURCHASE
669,137,IN,365,2626.81,2026-04-12,669,PURCHASE
670,25,IN,367,1042.57,2026-04-12,670,PURCHASE
671,115,IN,291,460.16,2026-04-20,671,PURCHASE
672,224,IN,326,1099.41,2026-04-20,672,PURCHASE
673,388,IN,270,2886.98,2026-04-20,673,PURCHASE
674,68,IN,151,3735.19,2026-04-20,674,PURCHASE
675,396,IN,277,2915.78,2026-04-20,675,PURCHASE
676,456,IN,216,2531.65,2026-04-20,676,PURCHASE
677,67,IN,88,683.73,2026-04-20,677,PURCHASE
678,195,IN,98,1933.95,2026-04-20,678,PURCHASE
679,286,IN,483,329.43,2026-04-20,679,PURCHASE
680,145,IN,306,2025.06,2026-05-02,680,PURCHASE
681,42,IN,336,2574.92,2026-05-02,681,PURCHASE
682,448,IN,273,1049.12,2026-05-02,682,PURCHASE
683,110,IN,386,978.73,2026-05-02,683,PURCHASE
684,14,IN,208,3686.79,2026-05-02,684,PURCHASE
685,142,IN,393,445.43,2026-05-02,685,PURCHASE
686,116,IN,269,2725.91,2026-05-02,686,PURCHASE
687,125,IN,286,3002.25,2026-05-02,687,PURCHASE
688,381,IN,53,1013.03,2026-05-02,688,PURCHASE
689,384,IN,485,4294.73,2026-05-09,689,PURCHASE
690,70,IN,403,4491.59,2026-05-09,690,PURCHASE
691,160,IN,439,977.07,2026-05-09,691,PURCHASE
692,295,IN,263,3098.35,2026-05-09,692,PURCHASE
693,378,IN,330,3613.41,2026-05-20,693,PURCHASE
694,386,IN,264,888.17,2026-05-20,694,PURCHASE
695,366,IN,345,3099.84,2026-05-20,695,PURCHASE
696,158,IN,280,599.5,2026-05-20,696,PURCHASE
697,163,IN,255,4958.43,2026-05-20,697,PURCHASE
698,52,IN,453,3676.21,2026-05-20,698,PURCHASE
699,332,IN,281,2674.58,2026-05-20,699,PURCHASE
700,286,IN,215,2119.52,2026-05-20,700,PURCHASE
701,15,IN,306,3156.95,2026-05-28,701,PURCHASE
702,405,IN,392,1826.66,2026-05-28,702,PURCHASE
703,272,IN,291,4616.19,2026-05-28,703,PURCHASE
704,126,IN,217,3786.42,2026-06-09,704,PURCHASE
705,367,IN,211,2797.07,2026-06-09,705,PURCHASE
706,240,IN,324,3570.58,2026-06-09,706,PURCHASE
707,162,IN,259,4695.56,2026-06-09,707,PURCHASE
708,68,IN,431,4488.2,2026-06-19,708,PURCHASE
709,401,IN,336,851.51,2026-06-19,709,PURCHASE
710,67,IN,72,4780.53,2026-06-19,710,PURCHASE
711,188,IN,101,4773.3,2026-06-19,711,PURCHASE
712,268,IN,310,4078.34,2026-06-19,712,PURCHASE
713,97,IN,393,4200.15,2026-06-19,713,PURCHASE
714,12,IN,326,556.59,2026-06-19,714,PURCHASE
715,214,IN,250,521.71,2026-06-19,715,PURCHASE
716,488,IN,315,4566.26,2026-06-19,716,PURCHASE
717,256,IN,238,4850.29,2026-06-19,717,PURCHASE
718,111,IN,170,4007.05,2026-06-26,718,PURCHASE
719,395,IN,211,602.58,2026-06-26,719,PURCHASE
720,133,IN,337,4452.61,2026-06-26,720,PURCHASE
721,390,IN,292,493.16,2026-06-26,721,PURCHASE
722,31,IN,317,1304.43,2026-06-26,722,PURCHASE
723,69,IN,312,965.33,2026-06-26,723,PURCHASE
724,456,IN,331,4228.78,2026-06-26,724,PURCHASE
725,73,IN,66,4409.13,2026-06-26,725,PURCHASE
726,250,IN,328,2974.46,2026-06-26,726,PURCHASE
727,64,IN,242,1289.68,2026-06-26,727,PURCHASE
728,130,IN,396,2445.03,2026-07-03,728,PURCHASE
729,487,IN,254,3549.72,2026-07-03,729,PURCHASE
730,304,IN,122,2307.57,2026-07-03,730,PURCHASE
731,447,IN,316,1496.41,2026-07-03,731,PURCHASE
732,431,IN,157,1535.06,2026-07-03,732,PURCHASE
733,125,IN,126,2554.14,2026-07-03,733,PURCHASE
734,421,IN,76,3477.28,2026-07-03,734,PURCHASE
735,216,IN,180,293.88,2026-07-03,735,PURCHASE
736,433,IN,158,1874.43,2026-07-13,736,PURCHASE
737,472,IN,264,4946.16,2026-07-13,737,PURCHASE
738,68,IN,144,4172.9,2026-07-13,738,PURCHASE
739,86,IN,340,1368.57,2026-07-13,739,PURCHASE
740,97,IN,383,1518.84,2026-07-13,740,PURCHASE
741,270,IN,79,712.11,2026-07-13,741,PURCHASE
742,404,IN,353,2123.41,2026-07-13,742,PURCHASE
743,496,IN,282,614.86,2026-07-13,743,PURCHASE
744,438,IN,211,3354.44,2026-07-13,744,PURCHASE
745,336,IN,287,1190.93,2026-07-20,745,PURCHASE
746,369,IN,277,2860.27,2026-07-20,746,PURCHASE
747,453,IN,224,3411.46,2026-07-20,747,PURCHASE
748,179,IN,178,638.76,2026-07-20,748,PURCHASE
749,141,IN,316,3277.2,2026-07-20,749,PURCHASE
750,242,IN,269,4045.01,2026-07-20,750,PURCHASE
751,321,IN,262,4557.92,2026-07-28,751,PURCHASE
752,23,IN,401,585.64,2026-07-28,752,PURCHASE
753,11,IN,114,4400.96,2026-07-28,753,PURCHASE
754,496,IN,175,4314.78,2026-08-05,754,PURCHASE
755,192,IN,165,500.51,2026-08-05,755,PURCHASE
756,482,IN,386,2453.86,2026-08-05,756,PURCHASE
757,392,IN,476,1945.3,2026-08-05,757,PURCHASE
758,211,IN,163,2456.97,2026-08-05,758,PURCHASE
759,255,IN,109,73.24,2026-08-05,759,PURCHASE
760,467,IN,359,598.52,2026-08-05,760,PURCHASE
761,180,IN,388,293.98,2026-08-05,761,PURCHASE
762,113,IN,299,1413.63,2026-08-05,762,PURCHASE
763,485,IN,422,648.02,2026-08-18,763,PURCHASE
764,473,IN,139,3830.94,2026-08-18,764,PURCHASE
765,305,IN,232,4693.65,2026-08-18,765,PURCHASE
766,492,IN,271,1595.58,2026-08-18,766,PURCHASE
767,146,IN,205,1335.63,2026-08-18,767,PURCHASE
768,19,IN,414,4407.02,2026-08-18,768,PURCHASE
769,118,IN,224,562.38,2026-08-18,769,PURCHASE
770,50,IN,216,4521.37,2026-08-28,770,PURCHASE
771,82,IN,135,4178.75,2026-08-28,771,PURCHASE
772,428,IN,438,2131.92,2026-08-28,772,PURCHASE
773,54,IN,181,2604.01,2026-08-28,773,PURCHASE
774,351,IN,292,2103.33,2026-08-28,774,PURCHASE
775,323,IN,192,2339.39,2026-08-28,775,PURCHASE
776,247,IN,377,2897.19,2026-08-28,776,PURCHASE
777,407,IN,254,4900.8,2026-08-28,777,PURCHASE
778,289,IN,234,1808.71,2026-08-28,778,PURCHASE
779,367,IN,231,203.89,2026-09-06,779,PURCHASE
780,224,IN,206,2999.89,2026-09-06,780,PURCHASE
781,488,IN,360,2804.58,2026-09-06,781,PURCHASE
782,264,IN,238,4071.6,2026-09-06,782,PURCHASE
783,416,IN,162,886.01,2026-09-06,783,PURCHASE
784,454,IN,129,3600.3,2026-09-06,784,PURCHASE
785,318,IN,370,384.08,2026-09-06,785,PURCHASE
786,323,IN,264,4124.61,2026-09-19,786,PURCHASE
787,364,IN,395,4996.45,2026-09-19,787,PURCHASE
788,188,IN,142,2227.53,2026-09-19,788,PURCHASE
789,122,IN,378,1696.97,2026-09-19,789,PURCHASE
790,143,IN,323,1945.98,2026-09-19,790,PURCHASE
791,270,IN,194,1287.59,2026-09-19,791,PURCHASE
792,149,IN,268,4290.38,2026-09-19,792,PURCHASE
793,11,IN,458,3548.91,2026-09-19,793,PURCHASE
794,319,IN,193,1816.96,2025-01-09,794,PURCHASE
795,232,IN,433,949.0,2025-01-09,795,PURCHASE
796,446,IN,350,3522.93,2025-01-09,796,PURCHASE
797,383,IN,256,4329.6,2025-01-09,797,PURCHASE
798,94,IN,259,1693.47,2025-01-09,798,PURCHASE
799,2,IN,422,2743.31,2025-01-21,799,PURCHASE
800,228,IN,205,2895.03,2025-01-21,800,PURCHASE
801,302,IN,366,4055.69,2025-01-21,801,PURCHASE
802,158,IN,194,529.78,2025-01-21,802,PURCHASE
803,51,IN,412,749.95,2025-01-21,803,PURCHASE
804,194,IN,106,2110.35,2025-01-21,804,PURCHASE
805,453,IN,423,3992.2,2025-01-21,805,PURCHASE
806,14,IN,151,4986.84,2025-02-04,806,PURCHASE
807,144,IN,390,3472.52,2025-02-04,807,PURCHASE
808,314,IN,456,1833.71,2025-02-04,808,PURCHASE
809,272,IN,338,4490.46,2025-02-04,809,PURCHASE
810,163,IN,84,886.68,2025-02-04,810,PURCHASE
811,490,IN,227,4694.05,2025-02-04,811,PURCHASE
812,310,IN,250,3417.62,2025-02-04,812,PURCHASE
813,278,IN,197,2121.76,2025-02-04,813,PURCHASE
814,102,IN,207,3021.63,2025-02-17,814,PURCHASE
815,200,IN,171,2085.7,2025-02-17,815,PURCHASE
816,264,IN,317,1488.12,2025-02-17,816,PURCHASE
817,403,IN,379,3061.08,2025-02-17,817,PURCHASE
818,458,IN,381,3544.62,2025-02-17,818,PURCHASE
819,454,IN,331,2247.37,2025-02-17,819,PURCHASE
820,44,IN,177,2224.91,2025-02-17,820,PURCHASE
821,124,IN,154,3267.52,2025-02-17,821,PURCHASE
822,67,IN,328,609.7,2025-02-17,822,PURCHASE
823,25,IN,447,2425.67,2025-02-17,823,PURCHASE
824,333,IN,167,1288.21,2025-02-28,824,PURCHASE
825,63,IN,343,4213.48,2025-02-28,825,PURCHASE
826,427,IN,391,2561.37,2025-02-28,826,PURCHASE
827,50,IN,296,3310.53,2025-03-11,827,PURCHASE
828,238,IN,361,2996.46,2025-03-11,828,PURCHASE
829,179,IN,299,4967.51,2025-03-11,829,PURCHASE
830,52,IN,299,1127.27,2025-03-11,830,PURCHASE
831,67,IN,422,3914.42,2025-03-11,831,PURCHASE
832,386,IN,202,2608.36,2025-03-11,832,PURCHASE
833,474,IN,251,3576.82,2025-03-11,833,PURCHASE
834,91,IN,250,4419.48,2025-03-11,834,PURCHASE
835,328,IN,60,819.74,2025-03-11,835,PURCHASE
836,176,IN,147,1831.66,2025-03-11,836,PURCHASE
837,28,IN,124,2817.06,2025-03-25,837,PURCHASE
838,478,IN,377,4595.54,2025-03-25,838,PURCHASE
839,86,IN,236,3039.0,2025-03-25,839,PURCHASE
840,86,IN,328,3629.19,2025-03-25,840,PURCHASE
841,480,IN,199,886.13,2025-04-02,841,PURCHASE
842,380,IN,230,3806.98,2025-04-02,842,PURCHASE
843,163,IN,287,1068.2,2025-04-02,843,PURCHASE
844,45,IN,102,4311.75,2025-04-02,844,PURCHASE
845,461,IN,203,1570.62,2025-04-02,845,PURCHASE
846,160,IN,205,3922.45,2025-04-02,846,PURCHASE
847,331,IN,285,510.85,2025-04-02,847,PURCHASE
848,225,IN,130,4465.46,2025-04-02,848,PURCHASE
849,6,IN,403,2117.79,2025-04-16,849,PURCHASE
850,48,IN,107,1020.68,2025-04-16,850,PURCHASE
851,428,IN,123,1106.43,2025-04-16,851,PURCHASE
852,406,IN,143,3715.2,2025-04-16,852,PURCHASE
853,47,IN,321,1220.51,2025-04-16,853,PURCHASE
854,261,IN,412,2523.58,2025-04-16,854,PURCHASE
855,160,IN,438,1040.35,2025-04-27,855,PURCHASE
856,320,IN,273,3719.23,2025-04-27,856,PURCHASE
857,17,IN,438,1523.64,2025-04-27,857,PURCHASE
858,202,IN,262,3494.84,2025-04-27,858,PURCHASE
859,499,IN,395,2286.78,2025-04-27,859,PURCHASE
860,467,IN,303,4518.73,2025-04-27,860,PURCHASE
861,252,IN,359,3432.79,2025-04-27,861,PURCHASE
862,195,IN,276,4190.02,2025-05-05,862,PURCHASE
863,247,IN,317,4226.84,2025-05-05,863,PURCHASE
864,447,IN,297,575.66,2025-05-05,864,PURCHASE
865,343,IN,289,775.28,2025-05-05,865,PURCHASE
866,106,IN,267,2789.04,2025-05-13,866,PURCHASE
867,161,IN,208,1045.12,2025-05-13,867,PURCHASE
868,291,IN,106,1361.24,2025-05-13,868,PURCHASE
869,382,IN,409,4926.94,2025-05-13,869,PURCHASE
870,354,IN,135,3884.19,2025-05-13,870,PURCHASE
871,197,IN,186,1980.9,2025-05-23,871,PURCHASE
872,268,IN,223,695.06,2025-05-23,872,PURCHASE
873,107,IN,322,4856.7,2025-05-23,873,PURCHASE
874,270,IN,112,2561.02,2025-05-23,874,PURCHASE
875,142,IN,325,1560.22,2025-05-23,875,PURCHASE
876,358,IN,240,2797.91,2025-05-23,876,PURCHASE
877,65,IN,332,55.52,2025-05-23,877,PURCHASE
878,315,IN,372,3243.05,2025-05-23,878,PURCHASE
879,287,IN,285,181.93,2025-05-23,879,PURCHASE
880,407,IN,88,252.0,2025-05-23,880,PURCHASE
881,227,IN,322,3600.83,2025-06-02,881,PURCHASE
882,297,IN,456,1221.92,2025-06-02,882,PURCHASE
883,432,IN,233,878.42,2025-06-02,883,PURCHASE
884,163,IN,188,3281.85,2025-06-02,884,PURCHASE
885,277,IN,247,1233.3,2025-06-02,885,PURCHASE
886,173,IN,254,4807.79,2025-06-02,886,PURCHASE
887,280,IN,302,1661.76,2025-06-02,887,PURCHASE
888,406,IN,324,4403.95,2025-06-02,888,PURCHASE
889,216,IN,195,836.34,2025-06-02,889,PURCHASE
890,500,IN,275,3352.53,2025-06-02,890,PURCHASE
891,391,IN,289,4642.91,2025-06-16,891,PURCHASE
892,496,IN,255,3082.55,2025-06-16,892,PURCHASE
893,394,IN,318,3229.14,2025-06-16,893,PURCHASE
894,207,IN,152,4211.8,2025-06-16,894,PURCHASE
895,365,IN,157,4410.56,2025-06-16,895,PURCHASE
896,249,IN,161,3711.76,2025-06-16,896,PURCHASE
897,59,IN,432,875.69,2025-06-16,897,PURCHASE
898,220,IN,92,2785.72,2025-06-16,898,PURCHASE
899,64,IN,280,2748.41,2025-06-16,899,PURCHASE
900,396,IN,223,4061.49,2025-06-27,900,PURCHASE
901,42,IN,310,1758.29,2025-06-27,901,PURCHASE
902,248,IN,133,652.21,2025-06-27,902,PURCHASE
903,440,IN,215,4042.36,2025-06-27,903,PURCHASE
904,19,IN,309,1233.93,2025-06-27,904,PURCHASE
905,489,IN,199,885.12,2025-06-27,905,PURCHASE
906,262,IN,166,4050.27,2025-06-27,906,PURCHASE
907,119,IN,206,399.03,2025-06-27,907,PURCHASE
908,456,IN,173,4039.95,2025-07-07,908,PURCHASE
909,354,IN,247,2301.52,2025-07-07,909,PURCHASE
910,153,IN,132,2088.96,2025-07-07,910,PURCHASE
911,157,IN,353,4165.45,2025-07-07,911,PURCHASE
912,421,IN,357,4507.4,2025-07-07,912,PURCHASE
913,249,IN,64,2569.03,2025-07-07,913,PURCHASE
914,84,IN,178,804.12,2025-07-07,914,PURCHASE
915,290,IN,316,3980.85,2025-07-07,915,PURCHASE
916,320,IN,365,373.14,2025-07-07,916,PURCHASE
917,49,IN,276,4272.08,2025-07-07,917,PURCHASE
918,500,IN,185,1279.35,2025-07-21,918,PURCHASE
919,222,IN,383,4290.29,2025-07-21,919,PURCHASE
920,216,IN,273,2712.59,2025-07-21,920,PURCHASE
921,430,IN,134,2537.95,2025-07-21,921,PURCHASE
922,344,IN,103,2141.58,2025-07-21,922,PURCHASE
923,264,IN,302,3297.2,2025-08-01,923,PURCHASE
924,199,IN,158,3531.55,2025-08-01,924,PURCHASE
925,257,IN,305,3290.42,2025-08-01,925,PURCHASE
926,202,IN,246,383.97,2025-08-01,926,PURCHASE
927,386,IN,272,3850.26,2025-08-01,927,PURCHASE
928,126,IN,309,3365.79,2025-08-01,928,PURCHASE
929,473,IN,286,4576.01,2025-08-01,929,PURCHASE
930,161,IN,255,4067.84,2025-08-01,930,PURCHASE
931,271,IN,320,2376.19,2025-08-01,931,PURCHASE
932,166,IN,422,2852.55,2025-08-01,932,PURCHASE
933,460,IN,166,175.25,2025-08-08,933,PURCHASE
934,279,IN,146,1001.73,2025-08-08,934,PURCHASE
935,275,IN,315,3927.12,2025-08-08,935,PURCHASE
