batch_id,product_id,supplier_id,quantity_received,quantity_remaining,unit_cost,date_received,barcode,po_id
452,299,2,115,0,2885.48,2025-05-23,BATCH000452,73
453,482,2,192,0,826.47,2025-05-23,BATCH000453,73
454,231,2,293,0,4444.39,2025-05-31,BATCH000454,74
455,490,2,443,0,2762.26,2025-05-31,BATCH000455,74
456,293,2,327,258,910.53,2025-05-31,BATCH000456,74
457,424,2,355,0,4429.33,2025-05-31,BATCH000457,74
458,92,2,293,119,3362.66,2025-05-31,BATCH000458,74
459,290,2,259,233,1371.21,2025-05-31,BATCH000459,74
460,500,2,461,250,1498.08,2025-05-31,BATCH000460,74
461,152,2,288,0,4834.16,2025-05-31,BATCH000461,74
462,458,2,296,0,819.68,2025-05-31,BATCH000462,74
463,444,2,183,0,1260.73,2025-06-13,BATCH000463,75
464,257,2,182,0,2768.79,2025-06-13,BATCH000464,75
465,56,2,104,0,1472.04,2025-06-13,BATCH000465,75
466,352,2,140,0,804.08,2025-06-13,BATCH000466,75
467,59,2,383,383,1201.82,2025-06-13,BATCH000467,75
468,66,2,189,0,974.78,2025-06-13,BATCH000468,75
469,158,2,143,0,1052.62,2025-06-26,BATCH000469,76
470,269,2,223,0,4893.05,2025-06-26,BATCH000470,76
471,96,2,317,229,949.38,2025-06-26,BATCH000471,76
472,17,2,460,324,3341.38,2025-06-26,BATCH000472,76
473,155,2,295,135,1682.5,2025-06-26,BATCH000473,76
474,108,2,396,307,3969.44,2025-06-26,BATCH000474,76
475,450,2,227,0,4754.91,2025-06-26,BATCH000475,76
476,438,2,135,0,1827.42,2025-06-26,BATCH000476,76
477,307,2,399,0,4900.31,2025-06-26,BATCH000477,76
478,363,2,392,392,1336.67,2025-07-10,BATCH000478,77
479,204,2,321,321,2854.76,2025-07-10,BATCH000479,77
480,497,2,377,366,1522.99,2025-07-10,BATCH000480,77
481,296,2,215,215,990.03,2025-07-10,BATCH000481,77
482,419,2,199,199,1463.57,2025-07-10,BATCH000482,77
483,337,2,369,0,1513.83,2025-07-10,BATCH000483,77
484,52,2,232,61,2882.75,2025-07-10,BATCH000484,77
485,495,2,407,319,527.86,2025-07-10,BATCH000485,77
486,385,2,202,54,2682.78,2025-07-10,BATCH000486,77
487,402,2,231,43,924.54,2025-07-10,BATCH000487,77
488,387,2,405,405,3991.85,2025-07-18,BATCH000488,78
489,329,2,279,146,2014.68,2025-07-18,BATCH000489,78
490,48,2,73,65,1109.03,2025-07-18,BATCH000490,78
491,153,2,421,0,4334.2,2025-07-18,BATCH000491,78
492,254,2,165,165,2604.74,2025-07-18,BATCH000492,78
493,429,2,352,158,4284.42,2025-07-18,BATCH000493,78
494,473,2,345,315,1572.86,2025-07-18,BATCH000494,78
495,100,2,300,180,4360.51,2025-07-18,BATCH000495,78
496,381,2,297,287,2359.01,2025-07-18,BATCH000496,78
497,177,2,278,131,3993.82,2025-07-29,BATCH000497,79
498,470,2,441,0,2451.97,2025-07-29,BATCH000498,79
499,238,2,307,0,956.25,2025-07-29,BATCH000499,79
500,391,2,238,47,4223.72,2025-07-29,BATCH000500,79
501,459,2,235,235,573.41,2025-07-29,BATCH000501,79
502,128,2,203,0,1201.11,2025-07-29,BATCH000502,79
503,174,2,255,0,3864.34,2025-07-29,BATCH000503,79
504,153,2,387,0,3039.77,2025-08-06,BATCH000504,80
505,86,2,420,420,2570.71,2025-08-06,BATCH000505,80
506,387,2,366,82,3025.99,2025-08-06,BATCH000506,80
507,378,2,211,0,3453.56,2025-08-06,BATCH000507,80
508,322,2,194,0,1990.98,2025-08-06,BATCH000508,80
509,271,2,242,242,1589.81,2025-08-06,BATCH000509,80
510,379,2,209,35,3464.19,2025-08-06,BATCH000510,80
511,117,2,292,292,3825.88,2025-08-06,BATCH000511,80
512,309,2,223,112,3680.3,2025-08-19,BATCH000512,81
513,303,2,389,236,3392.19,2025-08-19,BATCH000513,81
514,292,2,95,0,4805.27,2025-08-19,BATCH000514,81
515,195,2,201,0,2105.79,2025-09-02,BATCH000515,82
516,20,2,329,329,3446.63,2025-09-02,BATCH000516,82
517,94,2,69,0,2316.36,2025-09-02,BATCH000517,82
518,420,2,167,71,4003.25,2025-09-02,BATCH000518,82
519,162,2,417,393,1105.89,2025-09-02,BATCH000519,82
520,159,2,276,196,64.05,2025-09-02,BATCH000520,82
521,277,2,327,0,2937.29,2025-09-02,BATCH000521,82
522,271,2,386,80,578.96,2025-09-02,BATCH000522,82
523,300,2,352,130,918.46,2025-09-02,BATCH000523,82
524,393,2,264,0,3858.87,2025-09-11,BATCH000524,83
525,208,2,93,0,530.73,2025-09-11,BATCH000525,83
526,319,2,71,0,122.79,2025-09-11,BATCH000526,83
527,297,2,391,0,2803.04,2025-09-11,BATCH000527,83
528,123,2,218,0,1254.27,2025-09-25,BATCH000528,84
529,244,2,395,0,2976.44,2025-09-25,BATCH000529,84
530,151,2,151,0,1593.62,2025-09-25,BATCH000530,84
531,144,2,183,0,4734.57,2025-10-04,BATCH000531,85
532,487,2,147,58,2162.34,2025-10-04,BATCH000532,85
533,113,2,304,304,78.36,2025-10-04,BATCH000533,85
534,366,2,342,0,4790.87,2025-10-04,BATCH000534,85
535,232,2,370,370,1947.93,2025-10-04,BATCH000535,85
536,139,2,375,229,1680.18,2025-10-04,BATCH000536,85
537,35,2,178,51,249.68,2025-10-04,BATCH000537,85
538,260,2,196,103,3840.23,2025-10-04,BATCH000538,85
539,482,2,393,0,4179.81,2025-10-04,BATCH000539,85
540,294,2,448,448,90.46,2025-10-14,BATCH000540,86
541,334,2,396,133,4506.67,2025-10-14,BATCH000541,86
542,261,2,382,168,2524.16,2025-10-14,BATCH000542,86
543,161,2,224,5,4219.86,2025-10-14,BATCH000543,86
544,253,2,239,239,3799.5,2025-10-14,BATCH000544,86
545,445,2,315,121,2676.97,2025-10-14,BATCH000545,86
546,398,2,44,0,2546.52,2025-10-14,BATCH000546,86
547,241,2,353,0,2066.6,2025-10-26,BATCH000547,87
548,382,2,268,0,4091.75,2025-10-26,BATCH000548,87
549,59,2,306,0,3847.01,2025-10-26,BATCH000549,87
550,139,2,79,79,3871.35,2025-10-26,BATCH000550,87
551,364,2,349,0,1304.18,2025-10-26,BATCH000551,87
552,275,2,127,0,2160.65,2025-11-03,BATCH000552,88
553,271,2,318,0,412.18,2025-11-03,BATCH000553,88
554,497,2,430,0,3464.05,2025-11-03,BATCH000554,88
555,402,2,333,261,4994.82,2025-11-03,BATCH000555,88
556,104,2,350,0,2641.64,2025-11-03,BATCH000556,88
557,324,2,188,188,190.9,2025-11-03,BATCH000557,88
558,202,2,148,7,4614.71,2025-11-03,BATCH000558,88
559,480,2,241,0,1341.14,2025-11-03,BATCH000559,88
560,485,2,254,193,1574.05,2025-11-10,BATCH000560,89
561,151,2,189,104,687.72,2025-11-10,BATCH000561,89
562,265,2,253,0,2505.04,2025-11-10,BATCH000562,89
563,118,2,87,87,2364.6,2025-11-10,BATCH000563,89
564,292,2,297,297,468.07,2025-11-10,BATCH000564,89
565,73,2,110,110,3266.06,2025-11-10,BATCH000565,89
566,114,2,296,0,1538.34,2025-11-10,BATCH000566,89
567,433,2,132,132,3971.72,2025-11-10,BATCH000567,89
568,19,2,76,76,4448.93,2025-11-10,BATCH000568,89
569,225,2,59,0,1964.15,2025-11-24,BATCH000569,90
570,198,2,183,0,1920.66,2025-11-24,BATCH000570,90
571,361,2,207,0,3646.32,2025-11-24,BATCH000571,90
572,35,2,352,0,980.75,2025-11-24,BATCH000572,90
573,403,2,241,66,2309.61,2025-11-24,BATCH000573,90
574,166,2,297,0,1182.21,2025-11-24,BATCH000574,90
575,253,2,68,0,1076.35,2025-11-24,BATCH000575,90
576,44,2,247,211,459.77,2025-11-24,BATCH000576,90
577,5,2,87,0,3600.75,2025-12-04,BATCH000577,91
578,370,2,222,151,2222.71,2025-12-04,BATCH000578,91
579,279,2,215,215,3289.65,2025-12-04,BATCH000579,91
580,296,2,252,0,2036.17,2025-12-04,BATCH000580,91
581,369,2,151,50,2058.51,2025-12-04,BATCH000581,91
582,52,2,102,0,2840.76,2025-12-04,BATCH000582,91
583,407,2,302,0,994.36,2025-12-04,BATCH000583,91
584,332,2,101,101,1458.43,2025-12-04,BATCH000584,91
585,147,2,276,65,4509.13,2025-12-11,BATCH000585,92
586,75,2,188,96,2324.11,2025-12-11,BATCH000586,92
587,7,2,325,280,1831.6,2025-12-11,BATCH000587,92
588,131,2,153,148,3117.34,2025-12-11,BATCH000588,92
589,20,2,208,0,1910.53,2025-12-24,BATCH000589,93
590,237,2,301,301,4169.15,2025-12-24,BATCH000590,93
591,266,2,285,0,3722.91,2025-12-24,BATCH000591,93
592,164,2,317,317,4426.96,2025-12-24,BATCH000592,93
593,277,2,458,398,4798.87,2025-12-24,BATCH000593,93
594,55,2,293,0,2911.82,2025-12-24,BATCH000594,93
595,90,2,407,72,502.88,2025-12-24,BATCH000595,93
596,328,2,405,405,3452.96,2025-12-24,BATCH000596,93
597,298,2,248,248,3845.21,2025-12-24,BATCH000597,93
598,84,2,355,0,2371.19,2025-12-24,BATCH000598,93
599,315,2,339,0,1555.57,2026-01-07,BATCH000599,94
600,460,2,295,295,1788.84,2026-01-07,BATCH000600,94
601,29,2,416,170,821.95,2026-01-07,BATCH000601,94
602,237,2,406,0,2339.36,2026-01-07,BATCH000602,94
603,400,2,177,32,1162.81,2026-01-07,BATCH000603,94
604,350,2,130,130,1466.68,2026-01-07,BATCH000604,94
605,32,2,318,237,120.49,2026-01-07,BATCH000605,94
606,350,2,177,177,1451.71,2026-01-07,BATCH000606,94
607,312,2,290,0,1424.54,2026-01-07,BATCH000607,94
608,60,2,265,0,738.23,2026-01-07,BATCH000608,94
609,46,2,184,0,288.79,2026-01-14,BATCH000609,95
610,162,2,247,247,3199.5,2026-01-14,BATCH000610,95
611,206,2,74,74,2604.12,2026-01-14,BATCH000611,95
612,281,2,143,143,1018.08,2026-01-14,BATCH000612,95
613,164,2,178,17,2308.0,2026-01-14,BATCH000613,95
614,314,2,177,11,662.82,2026-01-14,BATCH000614,95
615,176,2,336,336,584.5,2026-01-14,BATCH000615,95
616,115,2,123,0,1331.19,2026-01-26,BATCH000616,96
617,26,2,293,0,669.81,2026-01-26,BATCH000617,96
618,373,2,380,380,171.4,2026-01-26,BATCH000618,96
619,486,2,182,182,4200.35,2026-01-26,BATCH000619,96
620,166,2,203,61,1544.91,2026-01-26,BATCH000620,96
621,126,2,361,361,326.69,2026-01-26,BATCH000621,96
622,148,2,374,374,1753.88,2026-01-26,BATCH000622,96
623,18,2,118,118,4547.56,2026-01-26,BATCH000623,96
624,258,2,364,0,4978.78,2026-02-07,BATCH000624,97
625,227,2,294,294,1190.9,2026-02-07,BATCH000625,97
626,88,2,173,42,1879.26,2026-02-07,BATCH000626,97
627,4,2,248,0,2637.68,2026-02-07,BATCH000627,97
628,261,2,135,135,1964.89,2026-02-07,BATCH000628,97
629,451,2,91,54,198.8,2026-02-07,BATCH000629,97
630,371,2,292,152,2716.95,2026-02-07,BATCH000630,97
631,234,2,340,340,3735.79,2026-02-14,BATCH000631,98
632,146,2,236,0,3466.28,2026-02-14,BATCH000632,98
633,421,2,255,0,895.74,2026-02-14,BATCH000633,98
634,413,2,170,170,2777.63,2026-02-14,BATCH000634,98
635,359,2,260,260,1038.24,2026-02-14,BATCH000635,98
636,245,2,135,0,468.44,2026-02-14,BATCH000636,98
637,110,2,314,0,2683.85,2026-02-14,BATCH000637,98
638,184,2,318,0,4182.97,2026-02-28,BATCH000638,99
639,77,2,140,140,3505.26,2026-02-28,BATCH000639,99
640,94,2,172,147,698.51,2026-02-28,BATCH000640,99
641,154,2,265,0,3199.42,2026-02-28,BATCH000641,99
642,76,2,343,69,4630.03,2026-02-28,BATCH000642,99
643,355,2,210,0,322.42,2026-02-28,BATCH000643,99
644,454,2,305,76,3447.35,2026-03-08,BATCH000644,100
645,357,2,212,188,1890.14,2026-03-08,BATCH000645,100
646,363,2,395,0,1930.59,2026-03-08,BATCH000646,100
647,328,2,298,144,697.54,2026-03-08,BATCH000647,100
648,249,2,225,0,4578.49,2026-03-08,BATCH000648,100
649,354,2,357,357,1069.56,2026-03-08,BATCH000649,100
650,266,2,79,0,1088.09,2026-03-08,BATCH000650,100
651,136,2,232,92,4622.64,2026-03-08,BATCH000651,100
652,257,2,252,154,4724.01,2026-03-16,BATCH000652,101
653,195,2,370,370,2964.75,2026-03-16,BATCH000653,101
654,355,2,343,343,1119.64,2026-03-16,BATCH000654,101
655,495,2,238,0,417.53,2026-03-16,BATCH000655,101
656,8,2,324,91,3273.01,2026-03-16,BATCH000656,101
657,10,2,208,208,848.41,2026-03-16,BATCH000657,101
658,110,2,278,278,1322.12,2026-03-16,BATCH000658,101
659,394,2,233,0,3632.2,2026-03-16,BATCH000659,101
660,389,2,184,122,4999.37,2026-03-16,BATCH000660,101
661,228,2,237,0,4312.28,2026-03-29,BATCH000661,102
662,288,2,324,22,1711.73,2026-03-29,BATCH000662,102
663,130,2,377,149,3926.63,2026-03-29,BATCH000663,102
664,138,2,259,0,1291.64,2026-03-29,BATCH000664,102
665,349,2,224,112,1847.65,2026-03-29,BATCH000665,102
666,34,2,142,111,4922.52,2026-03-29,BATCH000666,102
667,233,2,383,0,4034.11,2026-03-29,BATCH000667,102
668,398,2,239,239,1818.37,2026-04-12,BATCH000668,103
669,137,2,365,134,2626.81,2026-04-12,BATCH000669,103
670,25,2,367,367,1042.57,2026-04-12,BATCH000670,103
671,115,2,291,152,460.16,2026-04-20,BATCH000671,104
672,224,2,326,268,1099.41,2026-04-20,BATCH000672,104
673,388,2,270,270,2886.98,2026-04-20,BATCH000673,104
674,68,2,151,35,3735.19,2026-04-20,BATCH000674,104
675,396,2,277,277,2915.78,2026-04-20,BATCH000675,104
676,456,2,216,0,2531.65,2026-04-20,BATCH000676,104
677,67,2,88,88,683.73,2026-04-20,BATCH000677,104
678,195,2,98,98,1933.95,2026-04-20,BATCH000678,104
679,286,2,483,0,329.43,2026-04-20,BATCH000679,104
680,145,2,306,306,2025.06,2026-05-02,BATCH000680,105
681,42,2,336,277,2574.92,2026-05-02,BATCH000681,105
682,448,2,273,273,1049.12,2026-05-02,BATCH000682,105
683,110,2,386,386,978.73,2026-05-02,BATCH000683,105
684,14,2,208,208,3686.79,2026-05-02,BATCH000684,105
685,142,2,393,0,445.43,2026-05-02,BATCH000685,105
686,116,2,269,269,2725.91,2026-05-02,BATCH000686,105
687,125,2,286,64,3002.25,2026-05-02,BATCH000687,105
688,381,2,53,0,1013.03,2026-05-02,BATCH000688,105
689,384,2,485,90,4294.73,2026-05-09,BATCH000689,106
690,70,2,403,403,4491.59,2026-05-09,BATCH000690,106
691,160,2,439,293,977.07,2026-05-09,BATCH000691,106
692,295,2,263,4,3098.35,2026-05-09,BATCH000692,106
693,378,2,330,195,3613.41,2026-05-20,BATCH000693,107
694,386,2,264,264,888.17,2026-05-20,BATCH000694,107
695,366,2,345,0,3099.84,2026-05-20,BATCH000695,107
696,158,2,280,133,599.5,2026-05-20,BATCH000696,107
697,163,2,255,42,4958.43,2026-05-20,BATCH000697,107
698,52,2,453,0,3676.21,2026-05-20,BATCH000698,107
699,332,2,281,239,2674.58,2026-05-20,BATCH000699,107
700,286,2,215,0,2119.52,2026-05-20,BATCH000700,107
701,15,2,306,306,3156.95,2026-05-28,BATCH000701,108
702,405,2,392,392,1826.66,2026-05-28,BATCH000702,108
703,272,2,291,0,4616.19,2026-05-28,BATCH000703,108
704,126,2,217,75,3786.42,2026-06-09,BATCH000704,109
705,367,2,211,124,2797.07,2026-06-09,BATCH000705,109
706,240,2,324,0,3570.58,2026-06-09,BATCH000706,109
707,162,2,259,0,4695.56,2026-06-09,BATCH000707,109
708,68,2,431,405,4488.2,2026-06-19,BATCH000708,110
709,401,2,336,336,851.51,2026-06-19,BATCH000709,110
710,67,2,72,72,4780.53,2026-06-19,BATCH000710,110
711,188,2,101,0,4773.3,2026-06-19,BATCH000711,110
712,268,2,310,93,4078.34,2026-06-19,BATCH000712,110
713,97,2,393,393,4200.15,2026-06-19,BATCH000713,110
714,12,2,326,0,556.59,2026-06-19,BATCH000714,110
715,214,2,250,189,521.71,2026-06-19,BATCH000715,110
716,488,2,315,0,4566.26,2026-06-19,BATCH000716,110
717,256,2,238,238,4850.29,2026-06-19,BATCH000717,110
718,111,2,170,170,4007.05,2026-06-26,BATCH000718,111
719,395,2,211,0,602.58,2026-06-26,BATCH000719,111
720,133,2,337,0,4452.61,2026-06-26,BATCH000720,111
721,390,2,292,292,493.16,2026-06-26,BATCH000721,111
722,31,2,317,0,1304.43,2026-06-26,BATCH000722,111
723,69,2,312,0,965.33,2026-06-26,BATCH000723,111
724,456,2,331,0,4228.78,2026-06-26,BATCH000724,111
725,73,2,66,28,4409.13,2026-06-26,BATCH000725,111
726,250,2,328,205,2974.46,2026-06-26,BATCH000726,111
727,64,2,242,46,1289.68,2026-06-26,BATCH000727,111
728,130,2,396,396,2445.03,2026-07-03,BATCH000728,112
729,487,2,254,254,3549.72,2026-07-03,BATCH000729,112
730,304,2,122,5,2307.57,2026-07-03,BATCH000730,112
731,447,2,316,316,1496.41,2026-07-03,BATCH000731,112
732,431,2,157,157,1535.06,2026-07-03,BATCH000732,112
733,125,2,126,0,2554.14,2026-07-03,BATCH000733,112
734,421,2,76,76,3477.28,2026-07-03,BATCH000734,112
735,216,2,180,0,293.88,2026-07-03,BATCH000735,112
736,433,2,158,82,1874.43,2026-07-13,BATCH000736,113
737,472,2,264,98,4946.16,2026-07-13,BATCH000737,113
738,68,2,144,144,4172.9,2026-07-13,BATCH000738,113
739,86,2,340,61,1368.57,2026-07-13,BATCH000739,113
740,97,2,383,383,1518.84,2026-07-13,BATCH000740,113
741,270,2,79,59,712.11,2026-07-13,BATCH000741,113
742,404,2,353,353,2123.41,2026-07-13,BATCH000742,113
743,496,2,282,7,614.86,2026-07-13,BATCH000743,113
744,438,2,211,0,3354.44,2026-07-13,BATCH000744,113
745,336,2,287,287,1190.93,2026-07-20,BATCH000745,114
746,369,2,277,0,2860.27,2026-07-20,BATCH000746,114
747,453,2,224,224,3411.46,2026-07-20,BATCH000747,114
748,179,2,178,0,638.76,2026-07-20,BATCH000748,114
749,141,2,316,179,3277.2,2026-07-20,BATCH000749,114
750,242,2,269,0,4045.01,2026-07-20,BATCH000750,114
751,321,2,262,0,4557.92,2026-07-28,BATCH000751,115
752,23,2,401,0,585.64,2026-07-28,BATCH000752,115
753,11,2,114,46,4400.96,2026-07-28,BATCH000753,115
754,496,2,175,175,4314.78,2026-08-05,BATCH000754,116
755,192,2,165,165,500.51,2026-08-05,BATCH000755,116
756,482,2,386,0,2453.86,2026-08-05,BATCH000756,116
757,392,2,476,0,1945.3,2026-08-05,BATCH000757,116
758,211,2,163,18,2456.97,2026-08-05,BATCH000758,116
759,255,2,109,109,73.24,2026-08-05,BATCH000759,116
760,467,2,359,0,598.52,2026-08-05,BATCH000760,116
761,180,2,388,0,293.98,2026-08-05,BATCH000761,116
762,113,2,299,177,1413.63,2026-08-05,BATCH000762,116
763,485,2,422,0,648.02,2026-08-18,BATCH000763,117
764,473,2,139,139,3830.94,2026-08-18,BATCH000764,117
765,305,2,232,49,4693.65,2026-08-18,BATCH000765,117
766,492,2,271,189,1595.58,2026-08-18,BATCH000766,117
767,146,2,205,205,1335.63,2026-08-18,BATCH000767,117
768,19,2,414,0,4407.02,2026-08-18,BATCH000768,117
769,118,2,224,32,562.38,2026-08-18,BATCH000769,117
770,50,2,216,166,4521.37,2026-08-28,BATCH000770,118
771,82,2,135,135,4178.75,2026-08-28,BATCH000771,118
772,428,2,438,67,2131.92,2026-08-28,BATCH000772,118
773,54,2,181,181,2604.01,2026-08-28,BATCH000773,118
774,351,2,292,0,2103.33,2026-08-28,BATCH000774,118
775,323,2,192,0,2339.39,2026-08-28,BATCH000775,118
776,247,2,377,377,2897.19,2026-08-28,BATCH000776,118
777,407,2,254,60,4900.8,2026-08-28,BATCH000777,118
778,289,2,234,143,1808.71,2026-08-28,BATCH000778,118
779,367,2,231,231,203.89,2026-09-06,BATCH000779,119
780,224,2,206,141,2999.89,2026-09-06,BATCH000780,119
781,488,2,360,213,2804.58,2026-09-06,BATCH000781,119
782,264,2,238,155,4071.6,2026-09-06,BATCH000782,119
783,416,2,162,127,886.01,2026-09-06,BATCH000783,119
784,454,2,129,129,3600.3,2026-09-06,BATCH000784,119
785,318,2,370,0,384.08,2026-09-06,BATCH000785,119
786,323,2,264,0,4124.61,2026-09-19,BATCH000786,120
787,364,2,395,244,4996.45,2026-09-19,BATCH000787,120
788,188,2,142,121,2227.53,2026-09-19,BATCH000788,120
789,122,2,378,0,1696.97,2026-09-19,BATCH000789,120
790,143,2,323,323,1945.98,2026-09-19,BATCH000790,120
791,270,2,194,194,1287.59,2026-09-19,BATCH000791,120
792,149,2,268,268,4290.38,2026-09-19,BATCH000792,120
793,11,2,458,458,3548.91,2026-09-19,BATCH000793,120
794,319,3,193,0,1816.96,2025-01-09,BATCH000794,121
795,232,3,433,0,949.0,2025-01-09,BATCH000795,121
796,446,3,350,80,3522.93,2025-01-09,BATCH000796,121
797,383,3,256,0,4329.6,2025-01-09,BATCH000797,121
798,94,3,259,58,1693.47,2025-01-09,BATCH000798,121
799,2,3,422,0,2743.31,2025-01-21,BATCH000799,122
800,228,3,205,0,2895.03,2025-01-21,BATCH000800,122
801,302,3,366,0,4055.69,2025-01-21,BATCH000801,122
802,158,3,194,0,529.78,2025-01-21,BATCH000802,122
803,51,3,412,0,749.95,2025-01-21,BATCH000803,122
804,194,3,106,0,2110.35,2025-01-21,BATCH000804,122
805,453,3,423,0,3992.2,2025-01-21,BATCH000805,122
806,14,3,151,151,4986.84,2025-02-04,BATCH000806,123
807,144,3,390,149,3472.52,2025-02-04,BATCH000807,123
808,314,3,456,456,1833.71,2025-02-04,BATCH000808,123
809,272,3,338,0,4490.46,2025-02-04,BATCH000809,123
810,163,3,84,0,886.68,2025-02-04,BATCH000810,123
811,490,3,227,0,4694.05,2025-02-04,BATCH000811,123
812,310,3,250,0,3417.62,2025-02-04,BATCH000812,123
813,278,3,197,126,2121.76,2025-02-04,BATCH000813,123
814,102,3,207,39,3021.63,2025-02-17,BATCH000814,124
815,200,3,171,0,2085.7,2025-02-17,BATCH000815,124
816,264,3,317,0,1488.12,2025-02-17,BATCH000816,124
817,403,3,379,0,3061.08,2025-02-17,BATCH000817,124
818,458,3,381,141,3544.62,2025-02-17,BATCH000818,124
819,454,3,331,0,2247.37,2025-02-17,BATCH000819,124
820,44,3,177,0,2224.91,2025-02-17,BATCH000820,124
821,124,3,154,154,3267.52,2025-02-17,BATCH000821,124
822,67,3,328,0,609.7,2025-02-17,BATCH000822,124
823,25,3,447,0,2425.67,2025-02-17,BATCH000823,124
824,333,3,167,0,1288.21,2025-02-28,BATCH000824,125
825,63,3,343,0,4213.48,2025-02-28,BATCH000825,125
826,427,3,391,0,2561.37,2025-02-28,BATCH000826,125
827,50,3,296,272,3310.53,2025-03-11,BATCH000827,126
828,238,3,361,0,2996.46,2025-03-11,BATCH000828,126
829,179,3,299,69,4967.51,2025-03-11,BATCH000829,126
830,52,3,299,0,1127.27,2025-03-11,BATCH000830,126
831,67,3,422,68,3914.42,2025-03-11,BATCH000831,126
832,386,3,202,0,2608.36,2025-03-11,BATCH000832,126
833,474,3,251,0,3576.82,2025-03-11,BATCH000833,126
834,91,3,250,0,4419.48,2025-03-11,BATCH000834,126
835,328,3,60,0,819.74,2025-03-11,BATCH000835,126
836,176,3,147,0,1831.66,2025-03-11,BATCH000836,126
837,28,3,124,93,2817.06,2025-03-25,BATCH000837,127
838,478,3,377,193,4595.54,2025-03-25,BATCH000838,127
839,86,3,236,130,3039.0,2025-03-25,BATCH000839,127
840,86,3,328,328,3629.19,2025-03-25,BATCH000840,127
841,480,3,199,159,886.13,2025-04-02,BATCH000841,128
842,380,3,230,230,3806.98,2025-04-02,BATCH000842,128
843,163,3,287,239,1068.2,2025-04-02,BATCH000843,128
844,45,3,102,0,4311.75,2025-04-02,BATCH000844,128
845,461,3,203,0,1570.62,2025-04-02,BATCH000845,128
846,160,3,205,162,3922.45,2025-04-02,BATCH000846,128
847,331,3,285,285,510.85,2025-04-02,BATCH000847,128
848,225,3,130,0,4465.46,2025-04-02,BATCH000848,128
849,6,3,403,0,2117.79,2025-04-16,BATCH000849,129
850,48,3,107,0,1020.68,2025-04-16,BATCH000850,129
851,428,3,123,0,1106.43,2025-04-16,BATCH000851,129
852,406,3,143,0,3715.2,2025-04-16,BATCH000852,129
853,47,3,321,28,1220.51,2025-04-16,BATCH000853,129
854,261,3,412,41,2523.58,2025-04-16,BATCH000854,129
855,160,3,438,0,1040.35,2025-04-27,BATCH000855,130
856,320,3,273,0,3719.23,2025-04-27,BATCH000856,130
857,17,3,438,0,1523.64,2025-04-27,BATCH000857,130
858,202,3,262,206,3494.84,2025-04-27,BATCH000858,130
859,499,3,395,395,2286.78,2025-04-27,BATCH000859,130
860,467,3,303,35,4518.73,2025-04-27,BATCH000860,130
861,252,3,359,113,3432.79,2025-04-27,BATCH000861,130
862,195,3,276,265,4190.02,2025-05-05,BATCH000862,131
863,247,3,317,317,4226.84,2025-05-05,BATCH000863,131
864,447,3,297,0,575.66,2025-05-05,BATCH000864,131
865,343,3,289,289,775.28,2025-05-05,BATCH000865,131
866,106,3,267,267,2789.04,2025-05-13,BATCH000866,132
867,161,3,208,0,1045.12,2025-05-13,BATCH000867,132
868,291,3,106,106,1361.24,2025-05-13,BATCH000868,132
869,382,3,409,99,4926.94,2025-05-13,BATCH000869,132
870,354,3,135,121,3884.19,2025-05-13,BATCH000870,132
871,197,3,186,31,1980.9,2025-05-23,BATCH000871,133
872,268,3,223,0,695.06,2025-05-23,BATCH000872,133
873,107,3,322,322,4856.7,2025-05-23,BATCH000873,133
874,270,3,112,0,2561.02,2025-05-23,BATCH000874,133
875,142,3,325,0,1560.22,2025-05-23,BATCH000875,133
876,358,3,240,0,2797.91,2025-05-23,BATCH000876,133
877,65,3,332,0,55.52,2025-05-23,BATCH000877,133
878,315,3,372,0,3243.05,2025-05-23,BATCH000878,133
879,287,3,285,213,181.93,2025-05-23,BATCH000879,133
880,407,3,88,0,252.0,2025-05-23,BATCH000880,133
881,227,3,322,142,3600.83,2025-06-02,BATCH000881,134
882,297,3,456,0,1221.92,2025-06-02,BATCH000882,134
883,432,3,233,233,878.42,2025-06-02,BATCH000883,134
884,163,3,188,0,3281.85,2025-06-02,BATCH000884,134
885,277,3,247,43,1233.3,2025-06-02,BATCH000885,134
886,173,3,254,254,4807.79,2025-06-02,BATCH000886,134
887,280,3,302,0,1661.76,2025-06-02,BATCH000887,134
888,406,3,324,242,4403.95,2025-06-02,BATCH000888,134
889,216,3,195,0,836.34,2025-06-02,BATCH000889,134
890,500,3,275,103,3352.53,2025-06-02,BATCH000890,134
